,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,Olaparib,Bafetinib,SCIO-469,OTS964,SL-327,Abemaciclib,CCT137690,Belumosudil,Parthenolide
1689,P18621,RPL17,0.0,0.0,0.0,0.034845977906784044,0.0,0.059935651878314115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,O15541,RNF113A,0.0,0.0,0.06573599976943156,0.0,0.04428434156145676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,P19838,NFKB1,0.0,0.0,0.0,0.0,0.09810148300713503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16171079637245545,0.0
1692,Q53FA7,TP53I3,0.0,0.0,0.07967891162955937,0.0,0.03653738443803365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,Q0PNE2,ELP6,0.0,0.0,0.026841318812991243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009392225829617278,0.0
1694,Q8NB37,GATD1,0.0,0.0,0.036286491903926646,0.0,0.0032586872898204867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,Q9Y5B0,CTDP1,0.0,0.0,0.0,0.0,0.09836170579012038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961209853225709,0.0
1696,Q99797,MIPEP,0.0,0.0,0.0,0.0042894217086927346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013992105430556685,0.0
1697,Q96CD2,PPCDC,0.0,0.0,0.0,0.0,0.023383162610916497,0.0,0.0,0.0,0.02260864439781756,0.0,0.0,0.0,0.0,0.0,0.0
1698,P62888,RPL30,0.0,0.0,0.0,0.0290008293580967,0.0,0.08911450303316232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,Q8IV38,ANKMY2,0.05803188079789551,0.0,0.0,0.13216357881639515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,P26373,RPL13,0.05933181555252712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003028687853677105,0.0,0.0,0.0,0.0,0.0,0.0
1701,P13073,COX4I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019279615700106868,0.08337535868036809,0.0,0.0,0.0,0.0
1702,O95989,NUDT3,0.0,0.0,0.0,0.0,0.0,0.0,0.03778039297855537,0.0,0.0,0.02353813116189376,0.0,0.0,0.0,0.0,0.0
1703,Q8TAE8,GADD45GIP1,0.06951244494937207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012114221046449526
1704,Q9H1Y0,ATG5,0.0,0.011581084874126067,0.0,0.0,0.0,0.0,0.0,0.0,0.046814835902839705,0.0,0.0,0.0,0.0,0.0,0.0
1705,O00203,AP3B1,0.0,0.0,0.0,0.03081646336853741,0.03858798773051734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,O14530,TXNDC9,0.0,0.0,0.0,0.0,0.0,0.02892418973784878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001949689679707211,0.0
1707,O14562,UBFD1,0.0,0.0,0.0,0.011398074510348598,0.0031772783838430493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,P49354,FNTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058678490731695836,0.0,0.08513776228236082,0.0,0.0,0.0,0.0
1709,P49959,MRE11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003207096072080251,0.0,0.0,0.0,0.007500877772451946
1710,P55957,BID,0.0,0.0,0.005180702010337199,0.0,0.0,0.0,0.0,0.0,0.0,0.010682144568140498,0.0,0.0,0.0,0.0,0.0
1711,Q86VN1,VPS36,0.0,0.06478804155361714,0.0,0.0,0.0,0.0,0.0,0.0,0.02919057681716862,0.0,0.0,0.0,0.0,0.0,0.0
1712,Q9BTF0,THUMPD2,0.0,0.0,0.021323323933864678,0.0,0.01960014075820079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,Q9NXV6,CDKN2AIP,0.0,0.047165354412772746,0.0,0.0,0.09540752546675707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,P53602,MVD,0.0,0.0,0.0,0.0,0.043054585739048114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889653402928609,0.0
1715,Q9BVS5,TRMT61B,0.0,0.0,0.0,0.0,0.0,0.03551628725583122,0.0,0.0,0.0,0.042879868500603956,0.0,0.0,0.0,0.0,0.0
1716,P62253,UBE2G1,0.0,0.011866288055744405,0.0024676427483541494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,Q9H0C8,ILKAP,0.0,0.0,0.0,0.0,0.03763317691294036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039408245730021364,0.0
1718,P22033,MMUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06125674724762126,0.0,0.0,0.0,0.0,0.014382133547611866,0.0
1719,Q92541,RTF1,0.0,0.0,0.03812969677183576,0.0,0.07911674916885697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,P20338,RAB4A,0.0,0.014743396242695767,0.03297310826358529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,P62277,RPS13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005424872788078777,0.0,0.0,0.0,0.0,0.04727389208290382,0.0
1722,Q86U28,ISCA2,0.0,0.0,0.009334659350535752,0.0,0.0,0.0,0.0,0.0,0.04105127513493047,0.0,0.0,0.0,0.0,0.0,0.0
1723,Q9Y3Q8,TSC22D4,0.0,0.0,0.013994075456546828,0.0,0.007833814156717514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,Q9NS86,LANCL2,0.0,0.0,0.13161326399180867,0.0,0.0,0.0,0.0,0.0,0.043977737047253065,0.0,0.0,0.0,0.0,0.0,0.0
1725,P11441,UBL4A,0.0,0.0,0.0,0.009237490028369441,0.010602884319225384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,Q96GG9,DCUN1D1,0.0,0.01582324771449943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465822141018474,0.0,0.0,0.0
1727,Q8NB90,SPATA5,0.0,0.0,0.0,0.06557364203492055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005140418197712444,0.0
1728,Q16877,PFKFB4,0.0,0.1642944294381244,0.0,0.0,0.0,0.0,0.0,0.0,0.0026629825440935874,0.0,0.0,0.0,0.0,0.0,0.0
1729,Q7Z4Q2,HEATR3,0.0,0.0,0.0,0.0,0.06038995869306503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07377873643646378,0.0
1730,P50552,VASP,0.0,0.039182401617065446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003302378960398533,0.0
1731,P41240,CSK,0.0,0.0,0.0,0.07995369673622481,0.0,0.0,0.0,0.0,0.0,0.0,0.023114928174199603,0.0,0.0,0.0,0.0
1732,P46779,RPL28,0.0,0.0,0.0,0.0,0.07625709479562116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301090607603905,0.0
1733,P56524,HDAC4,0.0,0.09615793003137171,0.07144387103342129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,Q9NP79,VTA1,0.03940739058510709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02597992884511621,0.0
1735,P29353,SHC1,0.0,0.0,0.0,0.0,0.0,0.010551956644037639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012570752160125214
1736,P22307,SCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03776353995888648,0.022917203213447746,0.0
1737,Q6ZN17,LIN28B,0.0,0.0,0.06089229176034411,0.0,0.12635603030275355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,P54252,ATXN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014345179070131166,0.013336641800936523,0.0,0.0,0.0
1739,O00429,DNM1L,0.0,0.0240417701796928,0.0,0.13103924263638483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Q9NVU0,POLR3E,0.0,0.08109105322593885,0.0,0.0,0.04160255032233887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,Q9BUH6,PAXX,0.0,0.009403769491794303,0.06537289525432183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,P78395,PRAME,0.0,0.05076699592735747,0.0,0.0,0.0,0.0,0.0003946367676199245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,Q96FX7,TRMT61A,0.0,0.0,0.0,0.05314580471331862,0.007863775125378253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,P48729,CSNK1A1,0.026367425052073942,0.0,0.0,0.0,0.0,0.0,0.0,0.008150770221389526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,P52758,RIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0886894665960235,0.0,0.0,0.0,0.05673806900636456,0.0,0.0,0.0,0.0
1746,Q7L9L4,MOB1B,0.0,0.0,0.0,0.0,0.0,0.0,0.013804033854735415,0.0,0.0,0.04110000098452006,0.0,0.0,0.0,0.0,0.0
1747,Q8IYS1,PM20D2,0.0,0.0,0.009824927195509989,0.0,0.02507717695471305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,P53582,METAP1,0.0,0.0,0.0,0.0,0.08709869091638356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04965410415867104,0.0
1749,Q9Y5X2,SNX8,0.0,0.0,0.04015958637643875,0.0,0.0,0.003909807821369297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,Q07955,SRSF1,0.0,0.09578388172418886,0.05172937836497832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,Q9BPX5,ARPC5L,0.0,0.0,0.003906768048846047,0.0,0.0,0.0,0.0,0.0,0.011349328794257492,0.0,0.0,0.0,0.0,0.0,0.0
1752,P52732,KIF11,0.0,0.0,0.0,0.0,0.01927133528766703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02223319633922885,0.0
1753,Q7L5Y9,MAEA,0.0,0.0,0.0,0.0674336129144028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040709938401822215,0.0
1754,Q8TCG1,CIP2A,0.0,0.0,0.0,0.010071699866951455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05509664381969717,0.0
1755,Q969H8,MYDGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002818010354777467,0.0,0.1268885373638065,0.0,0.0,0.0,0.0,0.0
1756,Q16778,H2BC21,0.0,0.03060510270438746,0.0,0.0,0.13402315460987085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,Q5TA45,INTS11,0.0,0.0,0.0,0.0,0.04776188263572206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09230243499638942,0.0
1758,Q8N257,H2BU1,0.0,0.12947799446053368,0.0,0.0,0.14093664479429122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,Q9Y3C4,TPRKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703712990622733,0.0,0.0,0.0037094107804493993,0.0,0.0
1760,P52294,KPNA1,0.0,0.0,0.0,0.0848580389145342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038954625701390896,0.0
1761,Q6YN16,HSDL2,0.0,0.0,0.0,0.0,0.0002638320376697756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318459670718806,0.0
1762,Q6IPR3,TYW3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009308429775101415,0.010578283755693871,0.0,0.0,0.0,0.0
1763,O43324,EEF1E1,0.055149632732823806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04216673258672189,0.0
1764,P15056,BRAF,0.0,0.0,0.0,0.0,0.4339887311676938,0.0,0.0,0.18008178206454561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,Q01085,TIAL1,0.0,0.0023755132254635915,0.0,0.0,0.024227612417104097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,P04062,GBA,0.0,0.024820871912739927,0.0,0.0,0.014172501131097815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,Q16512,PKN1,0.0,0.0,0.0,0.0,0.04133529564747712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010328198112624674,0.0
1768,P32019,INPP5B,0.0,0.0,0.0,0.0,0.009369267401088406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03941429293585071,0.0
1769,Q92930,RAB8B,0.0,0.0,0.017664603934715233,0.0,0.007554381521021957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,P54886,ALDH18A1,0.0,0.0,0.0,0.0,0.05617479998163904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054423854374793294,0.0
1771,Q9HBL8,NMRAL1,0.0,0.0,0.0,0.0,0.17476134994301415,0.0,0.0,0.3339607730707474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,Q9H3H3,C11orf68,0.0,0.020770386474752513,0.032770792159377976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,Q96EN8,MOCOS,0.0,0.042100560806349684,0.010054392236211303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,Q9H4M9,EHD1,0.029403916071778443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05229115354117814,0.0
1775,Q9Y6R4,MAP3K4,0.0,0.0,0.0,0.0,0.02922430299760849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407586565494919,0.0
1776,P35250,RFC2,0.024489827283066444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04362516201009062,0.0
1777,Q5XUX1,FBXW9,0.0,0.0,0.053946713673569825,0.0,0.033032586917637136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,Q99700,ATXN2,0.0,0.0,0.0,0.008996461615764787,0.0,0.0,0.0,0.0,0.0,0.0,0.00010794104924577441,0.0,0.0,0.0,0.0
1779,Q13951,CBFB,0.0,0.07425958014477878,0.0,0.0,0.0,0.0,0.0,0.0,0.00956009872382658,0.0,0.0,0.0,0.0,0.0,0.0
1780,O43310,CTIF,0.0,0.0,0.06607922077263971,0.0,0.04381738983502873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,Q96H20,SNF8,0.0,0.0,0.0,0.0,0.0005059612074853059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298116958879699,0.0
1782,Q96CT7,CCDC124,0.0,0.0,0.0,0.0,0.07913792209872716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209036446189002,0.0
1783,Q96PM5,RCHY1,0.0,0.0,0.019808077139438447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060863089715757004,0.0,0.0,0.0
1784,Q9UBF2,COPG2,0.03633817049701117,0.0,0.0,0.007319411855679532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,P50750,CDK9,0.11156093444676635,0.0,0.0,0.0,0.0,0.045351033276924524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,Q9NWU2,GID8,0.0,0.0,0.0,0.0,0.0,0.0,0.022249283228039454,0.0,0.0,0.0,0.0,0.0,0.00392570321380009,0.0,0.0
1787,Q16537,PPP2R5E,0.0,0.0,0.0,0.0016144682440381794,0.0,0.0,0.0,0.0,0.0,0.0,0.0006280957244047258,0.0,0.0,0.0,0.0
1788,Q9UBF8,PI4KB,0.0,0.08563206818370782,0.0,0.01920963167968894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Q8ND56,LSM14A,0.0,0.0,0.09921804230271795,0.0,0.05896039379710552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,P42785,PRCP,0.0,0.04172157950836893,0.007055766364067302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,Q8WVJ2,NUDCD2,0.0,0.0,0.0018097055281633967,0.0,0.08272501302621385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,O60573,EIF4E2,0.007470736824243887,0.0,0.0,0.0,0.0,0.01946515315584535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,Q7L8W6,DPH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036552417822203085,0.0,0.0037519435279392537,0.0,0.0,0.0
1794,P82979,SARNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04173390786235921,0.0,0.0007552485044366453,0.0,0.0,0.0,0.0,0.0
1795,P62269,RPS18,0.0,0.0,0.0,0.0,0.0489869553730394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05912178321180798,0.0
1796,P56945,BCAR1,0.0,0.0,0.06563263040269714,0.0929123106109796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,Q9P015,MRPL15,0.003292402942880971,0.0,0.0,0.01601015914794935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,O75817,POP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015807741349662556,0.0,0.0,0.0,0.0,0.014210276382429755,0.0
1799,Q7L1Q6,BZW1,0.0,0.0,0.0,0.0,0.0012161562227614997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009136091845291405,0.0
1800,Q96HP4,OXNAD1,0.0,0.0,0.07233018830872326,0.0,0.02563471984698995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,P06454,PTMA,0.0,0.0,0.0,0.0,0.0,0.0,0.32819562532828483,0.017859358407196456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,P49675,STAR,0.06094617484517116,0.0,0.0,0.027311153938678303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,Q9Y646,CPQ,0.0,0.0,0.009732099123402494,0.0,0.0,0.0,0.0,0.0,0.022130653393132,0.0,0.0,0.0,0.0,0.0,0.0
1804,P61163,ACTR1A,0.004837767809790011,0.0,0.0,0.06504496158443387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,Q9UGP4,LIMD1,0.0,0.0,0.12281228561428893,0.0,0.140766096194655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,P62487,POLR2G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05946763411027884,0.006069736187380081,0.0,0.0,0.0,0.0
1807,Q5QNW6,H2BC18,0.0,0.0,0.0,0.0,0.0,0.006176904074768515,0.0,0.0,0.0,0.0,0.031084087728701262,0.0,0.0,0.0,0.0
1808,Q6P2P2,PRMT9,0.0,0.0423551769963457,0.0,0.0,0.0,0.061671420331391245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,Q9UPN9,TRIM33,0.0,0.0,0.0,0.0,0.008994983703938482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03936545618880196,0.0
1810,P61962,DCAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017658307754117537,0.0,0.0,0.00035987656358602016,0.0,0.0,0.0,0.0
1811,Q02252,ALDH6A1,0.0,0.10809099342847378,0.0,0.0,0.0,0.0,0.0,0.031884960258854254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,P82673,MRPS35,0.0,0.0,0.0,0.008191261582329915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004389714709643059,0.0
1813,P36915,GNL1,0.0,0.0,0.0,0.0,0.04561427378364162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614826876386617,0.0
1814,P52815,MRPL12,0.0,0.0,0.0,0.08470267944464155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027815937443372324
1815,Q5PRF9,SAMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.03148954030714836,0.0,0.0,0.05360549326741656,0.0,0.0,0.0,0.0,0.0
1816,Q9UHY7,ENOPH1,0.0,0.0262265970161801,0.0,0.0,0.029804146112438448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,P60520,GABARAPL2,0.0,0.021667233785759063,0.026715877226784812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,Q9UHR5,SAP30BP,0.0,0.0,0.0,0.09350702331637642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07629722450908759,0.0,0.0,0.0
1819,Q5T8I3,FAM102B,0.0,0.0,0.0,0.0,0.03187782867804115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03293125926731835,0.0
1820,P25685,DNAJB1,0.08656060265013077,0.0,0.0,0.0,0.0,0.0,0.012545589034588646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,Q86X27,RALGPS2,0.0,0.018938781672696595,0.025608980516804762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,Q9BTL3,RAMAC,0.0,0.0,0.029640473165460673,0.0,0.08979722623671799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,Q9BW91,NUDT9,0.0,0.0,0.0,0.0,0.0,0.0,0.031796538747003826,0.014398768218718369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,O00584,RNASET2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023165053268046687,0.0644199322765034,0.0,0.0
1825,Q9NR19,ACSS2,0.0,0.0,0.0,0.08126536226455633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806727323103032,0.0
1826,P53609,PGGT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016375482965493474,0.0,0.23034431983125092,0.0,0.0,0.0,0.0
1827,P78344,EIF4G2,0.0,0.0,0.0,0.0,0.02292285707573727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204583790850423,0.0
1828,P10253,GAA,0.0,0.004872805150913491,0.054348605921174346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,Q02543,RPL18A,0.0,0.0,0.0,0.0,0.12396495030739041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006047278811167678,0.0
1830,Q2VPK5,CTU2,0.0,0.06778750576271272,0.0,0.0,0.015991354156174458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,Q96B26,EXOSC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024410138933945617,0.0,0.0,0.0,0.0,0.005524221644678473
1832,O75818,RPP40,0.0,0.045291107205293765,0.05693984635472429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,Q9Y2L1,DIS3,0.0,0.0,0.0,0.0,0.017986947232153622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420762528090938,0.0
1834,P62314,SNRPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916641828267725,0.0,0.0,0.025385318419913643,0.0,0.0
1835,Q9BYN8,MRPS26,0.0,0.0,0.0,0.031228640534085396,0.06764887360023024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,Q9H0R4,HDHD2,0.0,0.0,0.062201677125246685,0.0,0.0,0.0,0.0,0.0,0.029285599552921305,0.0,0.0,0.0,0.0,0.0,0.0
1837,Q14694,USP10,0.0,0.0,0.0,0.005125959307763002,0.03012651583674899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,P08754,GNAI3,0.04360028532505818,0.10485414176202446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,Q9BV68,RNF126,0.0,0.0,0.0,0.0,0.0,0.0,0.0391617596461771,0.0,0.0,0.0,0.0,0.02001559960457401,0.0,0.0,0.0
1840,P09001,MRPL3,0.0,0.0,0.0,0.06438619269765142,0.003765532129242303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,P52594,AGFG1,0.0,0.030925508083788036,0.0,0.0,0.010369376356885965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Q92974,ARHGEF2,0.0,0.0064211653115892105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010326792342786778,0.0
1843,Q6FIF0,ZFAND6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07320225665051489,0.0040968892199546095,0.0,0.0,0.0
1844,Q8TB52,FBXO30,0.0,0.0,0.0,0.0757735032595408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005874486499521303,0.0
1845,P80404,ABAT,0.0,0.0,0.04706259362582116,0.0,0.0,0.0,0.0,0.0,0.09519965693707083,0.0,0.0,0.0,0.0,0.0,0.0
1846,P51178,PLCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014849454955491188,0.0,0.0,0.0036404133393632184,0.0,0.0
1847,P60983,GMFB,0.0,0.0,0.07514486206255801,0.0,0.0,0.0,0.0,0.0,0.037266776838802515,0.0,0.0,0.0,0.0,0.0,0.0
1848,Q9BSU3,NAA11,0.0,0.0,0.0,0.0,0.020877944047953206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08150181837274631,0.0
1849,Q9NV88,INTS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010651659535353245,0.0,0.0,0.0,0.0,0.09361310855075217,0.0
1850,Q14790,CASP8,0.0,0.0,0.0,0.01720831777170066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002781316668495324,0.0
1851,Q9Y5Q8,GTF3C5,0.0,0.07945630627850171,0.0,0.23934679132098313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
