Accession,Gene Symbol,# PSMs,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8,Abundances_Pool_9,Abundances_Pool_10,Abundances_Pool_11,Abundances_Pool_12,Abundances_Pool_13,Abundances_Pool_14,Abundances_Pool_15,Abundances_Pool_16,Abundances_Pool_17
A8MPS7,YDJC,16,0.9773175233864156,1.0,0.8620279698401278,0.9223790007195819,0.975659356130526,0.9172480680787161,0.9852642117448299,0.9278540812814816,0.9400244032162187,0.9907052678860137,0.7812000143560537,0.7390924591648328,0.7820712051531136,0.6811098716716344,0.7800061603008238,0.7423513580723525,0.769939066645911,0.7639375300439439
P40306,PSMB10,10,0.8898321435462088,0.9810920316419063,1.0,0.9394173258730465,0.9043989967200463,0.9335809376808798,0.8905556627435849,0.9295774647887325,0.9130812270885589,0.4131356940518903,0.4701614715054684,0.4312072432449256,0.46082450442240014,0.4240790210632283,0.48481950585093037,0.4802012210571546,0.4658443791982433,0.5072081473511908
Q9Y6R4,MAP3K4,51,0.9649544716449816,0.9013483792727794,0.8194590039259213,0.7734270621364412,0.9469795071016011,1.0,0.8927154631970564,0.977143326961419,0.8355840578816468,0.9683498216048009,0.6700404486034651,0.5522421450603239,0.7499337388416843,0.5726584632022026,0.597158044972457,0.6236607372019144,0.5351386634471276,0.6709649611230973
Q9H9Q2,COPS7B,72,0.9511261243403515,0.9143984123990173,0.9011484646638903,0.9095763800199645,0.843502983007624,0.9049428507982269,0.8543631971677603,0.937943064822336,0.9024132600420025,0.8384039137746521,0.8657280649330794,0.8770274214395907,0.8780836958485635,0.8441300329390835,1.0,0.9026420758571806,0.8934135731261552,0.8741782602048616
Q9UGV2,NDRG3,49,0.9490891860587556,0.9731494156049278,0.9422624688498124,0.9804411919553545,0.9823277526236357,0.9143676950615985,0.9980169176231091,1.0,0.9962268786634376,0.8949946692877254,0.9124127230421295,0.9302198398529035,0.8636900572136588,0.925880290378009,0.8545620393526739,0.91759025448459,0.966522415804952,0.8958027233278782
Q9H1K1,ISCU,49,0.890950244004553,0.9299713474546335,0.9236847958342601,0.8842973584708176,0.94249865895621,0.9314497664621303,0.8833030235631207,1.0,0.9700064108434839,0.9113742860190698,0.8400038519765761,0.8137752893250355,0.8240223935280758,0.7186338730219125,0.8671378389826633,0.8881781763645019,0.9005523092099686,0.8387966195038475
Q96BP2,CHCHD1,1,,,,,,,,,,,,,,,,,,
Q14999,CUL7,7,1.0,0.9043478260869565,0.8062111801242234,0.732919254658385,0.7151138716356107,0.9010351966873705,0.7453416149068323,0.6438923395445134,0.8244306418219461,,,,,,,,,
P61964,WDR5,47,1.0,0.9620227903171088,0.9533417150611668,0.929723203416552,0.9084495799157837,0.9988325450517872,0.9751940769123313,0.9490810034125606,0.8827356363128381,0.7696823827906242,0.9418749100409523,0.9824594791162263,0.9158382043338577,0.9985718799573879,0.9659267547748603,0.9391895099007587,0.9213024098365125,0.8672674887547035
O94927,HAUS5,2,1.0,0.9111065907241659,0.9111065907241659,0.8136696501220504,0.935720097640358,0.9814890154597233,0.9196501220504475,0.7650528885272578,0.9875915378356387,,,,,,,,,
Q00341,HDLBP,40,1.0,0.8793480610436212,0.8419004798754918,0.8815528943841597,0.8444857550473391,0.9205481820932947,0.817361981756085,0.6728719035061173,0.8476935713976914,,,,,,,,,
P30043,BLVRB,111,0.9520534788120941,0.9085635252987052,0.9628798647662223,0.9375619501325445,0.98552383879519,1.0,0.963640554765838,0.8353067732144916,0.9711936686004072,0.8493772025215522,0.6327200546860069,0.5933357988693377,0.6767408399524392,0.5906413628872113,0.61433140392487,0.6088200575977928,0.463373003575594,0.6058806728900183
P13010,XRCC5,136,0.927702229871579,0.9027140506496698,0.9099048663779244,0.8863503111228793,0.9303652147598963,1.0,0.9388194352505059,0.7182418247498722,0.8383636260473208,0.622246961312119,0.618507246686537,0.6069660718281435,0.6895929888611418,0.6373616412571796,0.6282408928092325,0.5987490877480454,0.35773486822546646,0.5583082293108487
Q96BX8,MOB3A,1,1.0,0.9233160621761657,0.8391479562464017,0.8565342544617155,0.8961427748992515,0.9342544617156016,0.8263672999424295,0.7736327000575705,0.9340241796200346,,,,,,,,,
Q96B36,AKT1S1,18,0.8649325339323932,0.8617381550430405,0.8671286694188232,0.8401397977798036,0.835130430885137,0.8650232833326589,0.848833590325258,0.9127393179923642,0.9017404906801614,0.9978909021186849,0.9768957913910461,0.9877288850541656,1.0,0.888601284632346,0.9842776339756497,0.9504361997890903,0.981209855239191,0.8970376761576073
Q96HR3,MED30,4,,,,,,,,,,1.0,0.7940996637114032,0.7905839192907368,0.8038826047080403,0.7936410883521859,0.7881381840415775,0.7944053806175483,0.764139406909202,0.7889024763069398
Q99614,TTC1,69,0.8909963737507892,0.9903138988251008,0.945898563677708,0.9463063063260252,0.9781388464139457,0.8537272650186397,0.9408268174030259,0.9597546603406972,0.9804923083665134,0.9949156762281656,0.9312830055167534,0.9491436583544087,0.9691271474060775,0.9355679897265211,0.9383198144483902,0.935358326890569,0.9570715343388414,1.0
Q9BRF8,CPPED1,53,0.8365491854535608,0.9154895981742813,0.834022060767034,1.0,0.9230193982606678,0.8048634256722345,0.9659096037184834,0.8305214773364621,0.9087720881657072,0.880325573480449,0.8530315360685026,0.9076903666601515,0.8344227691486275,0.8978730038839816,0.7804184294087232,0.838615048388181,0.848432411164351,0.8382082027235831
Q9H7D7,WDR26,72,0.987528257674578,0.9611563955307132,0.9441516205001683,0.9027581851342498,0.9762428950024495,0.983319856217869,0.977210886361356,1.0,0.927188162173967,0.6683240133433461,0.7250772265127344,0.6836438991068621,0.7856844234831325,0.6583588838890216,0.6892147666572314,0.6654665424877687,0.6201192003805592,0.7001764090569884
O95229,ZWINT,18,0.9037503894188812,0.9055850494383492,0.8869875555657948,0.8723259562649194,0.9279616293339098,0.8836161717693368,0.8652225290100567,0.9469197828684107,0.9114340083038318,1.0,0.8473494188094399,0.8269637196195845,0.8377949982388165,0.8047728073265235,0.8421539274392393,0.8642127509686509,0.8991282141599155,0.8645649876717153
Q9BQ15,NABP2,1,,,,,,,,,,,,,,,,,,
Q9UKK6,NXT1,2,1.0,0.898018166804294,0.8843930635838151,0.7766308835672997,0.9112303881090008,0.9388934764657308,0.7530966143682908,0.45086705202312144,0.708918249380677,,,,,,,,,
P00915,CA1,1,,,,,,,,,,,,,,,,,,
Q9BXD5,NPL,12,0.7122411449588231,0.7155193091868554,0.7332693691532741,0.7827616534740546,0.8221795794355161,0.7409450707603742,0.7842008475253858,1.0,0.7657311905333014,0.42441994137200384,0.45677997436547074,0.44703368599346205,0.4708252298139546,0.4470042410134862,0.45763387878477063,0.4355501438028778,0.42377215181253497,0.46894075109549965
Q86UE8,TLK2,12,0.9441750935032552,0.9372489264441058,0.8868264302534977,0.8556586784873252,0.98794846931708,1.0,0.921734312231611,0.9462529436210002,0.9303227593849565,,,,,,,,,
P51665,PSMD7,89,0.9748820512820514,0.9212153846153847,0.9874153846153846,0.9348102564102564,0.9720051282051282,0.9928,0.9632256410256412,1.0,0.8841948717948718,0.5949243272994653,0.7582484763241669,0.8039323259919946,0.8487481178735322,0.8140996836803467,0.8146168244892,0.7898494736080371,0.7485613208154644,0.7454677106196442
Q9BUL9,RPP25,21,0.9235450186492794,0.9113453818051832,0.9443853519958559,0.9056476552005773,0.947927182047368,0.9298073848273147,0.9405184264323698,0.9659956483971092,0.9496382110577601,1.0,0.8198365851530924,0.7902939722601844,0.8600505946323166,0.7854089732778925,0.8079730161960977,0.8334447966037627,0.7688639469628681,0.8304207496147249
Q02809,PLOD1,14,0.9307872893435064,0.9491489896872642,0.9661272742516979,0.9771107571057265,1.0,0.9611805147983568,0.9485201643330259,0.7984824348117717,0.9223191079064308,,,,,,,,,
Q14669,TRIP12,4,0.9801507537688442,0.9603015075376885,0.8821608040201007,0.8520100502512563,0.8334170854271357,1.0,0.7871859296482413,0.771105527638191,0.8314070351758794,,,,,,,,,
P63151,PPP2R2A,121,0.9339921641077914,0.9788653882907563,0.9502134165764158,0.9562018220042047,1.0,0.9688754220551699,0.9899264190609671,0.9903803274511053,0.9763330572720903,0.6363337289464008,0.7541838514228301,0.7514022957370511,0.7399263452322725,0.737527050123194,0.7255061749665229,0.7551191698551827,0.7558836910085839,0.714355552612128
Q6PCE3,PGM2L1,25,0.8908633253682375,0.9364045856472917,0.808765368795774,0.8987999765372013,0.9493574752174189,0.9325736912518828,0.8887503208362406,0.8919455959821871,0.9435853652763543,1.0,0.8220856172743614,0.8078604558265462,0.7919486917733738,0.8241938705310579,0.780830429861743,0.8077716872683695,0.8257917045782384,0.8521781584962607
O00267,SUPT5H,119,1.0,0.9814106332757124,0.9580653369953406,0.9156480612128498,0.9946737098882971,0.9941384484437932,0.9858726077762079,0.9642252309960251,0.9437448996604162,0.8294796728944533,0.8015231286741432,0.7298880768800173,0.8099541632573759,0.7387885667979981,0.741873558997772,0.7494423286804468,0.6824347651859816,0.7816622937979598
Q9BQT9,CLSTN3,2,,,,,,,,,,,,,,,,,,
Q13084,MRPL28,25,0.7317151293056235,0.7526772058000551,0.8529549324877025,0.7474454257300164,0.8703281709830875,0.8294876606367937,0.8096791392134843,0.8158314329261357,0.8145730092121843,0.5995455613883883,0.9113844707357204,0.8971636762516649,1.0,0.9002193841573298,0.889289352033221,0.922040272663167,0.7855519862101387,0.8584580427799108
Q02083,NAAA,5,,,,,,,,,,,,,,,,,,
Q9Y6E2,BZW2,56,1.0,0.9382395876658592,0.9403844428677447,0.8871952959981733,0.943703667457735,0.9749712524160203,0.9093207414837831,0.6847715280666128,0.8769195638522579,0.7319179206678604,0.6608336521403327,0.6331798475079737,0.7685614443518582,0.6518737003703219,0.6592559862140517,0.634638444307743,0.4134377745304992,0.6275240639986646
Q96RU2,USP28,11,0.8995917697771835,0.9270886446951521,0.8357904271940848,0.8711640110729296,0.9901023163821633,0.9812947236350016,0.9124093234498823,0.8915718479261093,0.8899248996888351,0.7870355976993627,0.8649152805844863,0.8793719881859166,1.0,0.8503031245142235,0.8952277320068397,0.8891652417223691,0.8097310741489196,0.8753303279962694
Q9BUE6,ISCA1,1,,,,,,,,,,,,,,,,,,
O00462,MANBA,49,0.7700285740331968,0.7330085325205752,0.6887572136227279,0.7450265056648466,0.726772653641818,0.7273874586016955,0.7184874248968026,0.6845121317569073,0.7257040640686976,1.0,0.9132465751467795,0.8897332971444081,0.8684342099624303,0.8938474065397197,0.8541062525891747,0.8645058068939904,0.9086467722811881,0.9060040283987829
Q8NEZ2,VPS37A,6,0.7761788797874696,0.7131945981846358,0.8826654859419969,1.0,0.6618330750498118,0.7159619216294001,0.6416869603719284,0.7271419083462476,0.8709320345361966,,,,,,,,,
P46926,GNPDA1,107,0.7986166638222661,0.8461236420202517,0.7758803706358014,0.8728326746075772,0.8264083770375185,0.7600767259862234,0.8471146440466202,0.8008824349750646,0.8434562312796736,0.9354593948312333,0.9310754468254697,0.8852202703945553,0.8749348539194947,1.0,0.8343986633557129,0.8895199117079002,0.8957432784573407,0.8582344645758606
Q9NW82,WDR70,24,0.9240573132437926,0.935311502229728,0.920956803968652,0.9497585560862339,0.9855793334564743,0.9187270760218488,0.9130538037311661,0.9270522732670132,1.0,0.7677792154748574,0.8178864637066237,0.8183120029697386,0.8593765418603156,0.8113969899441233,0.7709707599482184,0.7842688619205554,0.797460579077114,0.804056437655393
A0A0K0K1C0,TRBV11-1,1,,,,,,,,,,,,,,,,,,
Q9NVS2,MRPS18A,20,1.0,0.8879122317222125,0.9080875937881694,0.8345511254580351,0.8019215669167683,0.8362523992322457,0.7478188797766532,0.8390224219158959,0.8231765834932819,0.9294539630021844,0.7293914085784229,0.6468954947024894,0.7324202440637229,0.6431493034443552,0.6912918464212285,0.6707276475999813,0.609353875924166,0.7284349342146439
Q9UGM6,WARS2,2,1.0,0.82070299903257,0.6704288939051918,0.767816833279587,0.7152531441470492,0.8161883263463398,0.729119638826185,0.5511125443405352,0.7071912286359239,,,,,,,,,
P31323,PRKAR2B,83,0.7952427167846498,0.8199693060957037,0.7914529082639181,0.7801544733512479,0.8119637451570983,0.7751960495229712,0.800261209624062,0.8249113474663982,0.823551603487058,1.0,0.9000120413016646,0.8618561666516149,0.8793988380143893,0.9498028236852404,0.9116318974081097,0.8456154610313376,0.9087043559408772,0.8942472681296847
Q13356,PPIL2,13,1.0,0.9338390804597702,0.8300689655172414,0.8523218390804599,0.9349885057471264,0.8925977011494253,0.8610574712643679,0.659632183908046,0.8702988505747127,,,,,,,,,
Q9H598,SLC32A1,2,0.930635838150289,0.9265555933356001,0.9260795647738863,0.9136348180890853,1.0,0.9564093845630738,0.9823189391363482,0.9731383883032982,0.901666099965998,,,,,,,,,
Q9UKI8,TLK1,13,1.0,0.9270660585959094,0.8161795190713101,0.7649426478717524,0.9133844665561082,0.9416804864566058,0.8946932006633498,0.8445273631840796,0.8136228579325593,,,,,,,,,
Q99798,ACO2,170,1.0,0.9816424427543511,0.9168118734753284,0.8993409319202148,0.9499190258502286,0.9578908796457637,0.9797487751378611,0.9785290379451016,0.9310950985014657,0.774398487978281,0.866084242606249,0.8636316392126112,0.9032074528420814,0.756517811308984,0.9113029355089985,0.8792803837447675,0.883277685933884,0.7818634813409212
Q9Y5A9,YTHDF2,37,0.5884954751114734,0.5947819404143746,0.5600379937849473,0.5487560337324192,0.5749496391611744,0.5796551332792685,0.5503370049172261,0.5427034399065604,0.5692899494167468,0.7480891307164141,1.0,0.7996502137582588,0.9411840912035238,0.9849073714211686,0.9212333203782873,0.8144189661873299,0.8449928747247052,0.9309496048710973
Q9BUK6,MSTO1,29,0.9497885491216655,0.9375081327260897,0.9421437865972674,0.9172088484059856,0.9629472999349381,0.9425178919973975,0.9034320104098894,1.0,0.9961938841899804,0.9333846291023173,0.8880989265006471,0.8544601857502052,0.9331314342794647,0.878694547366115,0.9298037308933993,0.902531031403256,0.8884244627014578,0.9025672020922351
Q9HAV4,XPO5,133,0.956296765836652,0.9319785307776048,0.9375284212266947,0.8656967851286361,0.9956834185395969,1.0,0.9590079786134577,0.8785259546087173,0.8738476484449283,0.7055128635288813,0.7422922599478734,0.7301300359202323,0.8570968560100314,0.7176845302770407,0.7232651781033884,0.7395349855565139,0.595514612210566,0.6904233961405504
Q9NR28,DIABLO,42,0.9661718826508486,1.0,0.801354243903804,0.9994543852040461,0.9443612809356596,0.8008645895997426,0.9591628310412849,0.8477594818058451,0.8984456973376798,0.9193407078365053,0.9005264099173494,0.9172104495564105,0.8464643930611642,0.958114988800246,0.7847227055985873,0.7456441020234044,0.8863664578202494,0.8289031882479464
Q92945,KHSRP,429,0.9730703471919645,0.9378962420252865,0.8931877201307803,0.882028566201532,0.8923299821561634,0.8923376863894683,0.8547187711873552,0.9204247529415217,0.8744544488368505,0.8814711402733182,0.9222858206524268,0.8588859416445624,0.8850667783517149,0.818282221911986,1.0,0.9638326585695007,0.9906991173778833,0.9767167698202182
P51157,RAB28,3,,,,,,,,,,,,,,,,,,
P07339,CTSD,49,0.7605264266808729,0.7781230358055465,0.7991752464435611,0.7803900084295469,0.8209871992582678,0.7979008402116905,0.8213425625344624,0.7989975648054638,0.8102405236298983,0.9571534781484357,0.9084076803723818,0.9639578484613396,0.9828840186190848,0.9359645720196536,0.9638931988621672,0.9690813291957591,1.0,0.9934219032841998
Q6L8Q7,PDE12,54,0.9144293603572192,0.9349559662126444,0.9566972972365002,0.9408946225916386,0.9891687005814934,0.9266665916836315,0.9499375766232889,0.9669662238918446,1.0,0.9711923531067144,0.9037511785356491,0.8558127295934679,0.889414999028876,0.8486150603775501,0.8900854668462491,0.8870092027430075,0.9056245444959564,0.8854513510496992
O95544,NADK,39,0.9437744432262604,0.9193271260493201,0.8696470357218831,0.9091325620592037,0.9120616582939242,0.9143852988823614,0.8949943545351899,0.9312562386477066,1.0,0.7822497184795879,0.8170086740837148,0.8118410220462242,0.8303464128620426,0.8168065871325282,0.8457338907166936,0.859706759913037,0.8601398033798657,0.8063269352352705
Q96AT1,KIAA1143,40,0.8184699597771012,0.87503589071353,0.9513171141459892,0.8971543109944412,0.8662753245412215,0.865801128757583,0.8485211129131212,0.8709690590775778,0.8845841041196792,0.6482196482196482,0.898501676279454,0.9009485676152343,0.8388865055531722,0.8995662328995663,0.9085593530037975,0.9126586904364682,1.0,0.8411427300316189
Q15365,PCBP1,218,1.0,0.9516413244280234,0.7784762682961489,0.7596756430297001,0.9127042773909336,0.9043058121358536,0.9205964899815263,0.9284940315475346,0.7761190848372886,0.8846858703264945,0.8463214741903118,0.8569882240292322,0.8637171943402127,0.7715905259431515,0.8743434082134044,0.8875928781544739,0.89951045207874,0.7993981984331061
P39059,COL15A1,2,,,,,,,,,,,,,,,,,,
P61769,B2M,12,0.915739187884332,0.9320780606799816,0.9236418153173755,0.9740814148498246,0.9489251410275956,0.9656451694872186,0.9847537734410733,1.0,0.9782487167759312,,,,,,,,,
Q9BTE7,DCUN1D5,7,0.40781391080567736,0.44015460901917597,0.5025423389062087,0.41607111034954936,0.47295404054066736,0.5158456048380025,0.45988014126287013,,0.46951354073072077,0.9556509298998569,0.9123748211731043,0.9427753934191703,0.9560085836909871,0.8662374821173104,1.0,0.8805436337625178,0.4395565092989986,0.8383404864091559
P61026,RAB10,76,0.8940084180469751,0.9376100469352302,0.8940925650843542,0.9692897235676413,0.9209018111932742,0.8302821836991804,0.929447784309476,0.869501434880742,0.9771961791997636,0.9995401946509311,0.9417579891179401,0.9749615087188848,0.9141209009398145,0.9902395864538558,0.9124349479932284,0.9489825064964924,1.0,0.9801796027560454
Q9UDY6,TRIM10,2,,,,,,,,,,,,,,,,,,
B1AK53,ESPN,21,0.5731914827101317,0.5642853452175353,0.48640890822241406,0.497071185502283,0.5144235191146188,0.5434834513087713,0.5108485202619568,0.3921209267867101,0.5368143014023435,1.0,0.7527692952517814,0.7171426860667026,0.7227112148973116,0.7091192144182983,0.8095323633315371,0.7678582120831088,0.7264834441051434,0.7877372612418418
Q8TDR0,TRAF3IP1,2,,,,,,,,,,,,,,,,,,
P68036,UBE2L3,217,0.8339142403924242,0.9020494835142374,0.9127409468031422,0.9533019456618272,0.9103099999819126,0.9075661411070576,1.0,0.9161468045891357,0.8940964528796048,0.5082422284477217,0.7909096251886181,0.8331317077974791,0.7955900443480332,0.8366153074458108,0.8792477281727572,0.87393043005923,0.8887282484426958,0.8190562554760598
Q16595,FXN,27,0.9602249829160168,0.9823903558725097,0.8771705419565102,1.0,0.9128804471623065,0.8498186469485377,0.9836344202835063,0.8979516742303445,0.9729810236372237,0.8061843593855302,0.7528132693913662,0.734531713974901,0.7129346119841651,0.7235259413186411,0.6474065178843416,0.71035585353751,0.7227891531910253,0.6914296085093811
Q00610,CLTC,198,0.9706295079682349,0.941382554459899,0.970623172659341,0.9388832751012858,0.991748260165795,0.997206128777824,1.0,0.8015496165554292,0.9453452901729856,0.725961871589364,0.7767169534900314,0.753001839574429,0.8848849946049095,0.7649778495641891,0.76429163889629,0.7589571678708376,0.5847658574945406,0.7329465158876209
O94874,UFL1,1,,,,,,,,,,,,,,,,,,
Q96P47,AGAP3,4,0.9760269696591336,0.7720064926957173,1.0,0.8153327506555125,0.704457485329005,0.743413659632913,0.6787364215257835,0.5493819453115245,0.695093020352104,,,,,,,,,
Q8N9V3,WDSUB1,15,0.750039286176395,0.816876947431512,0.8740502018883923,0.8263849722427217,0.9271888010799897,0.8321398293652962,0.8972260123657163,0.8781474099484861,0.9032310806675331,0.6593301435406699,0.9533227006911218,0.9027113237639555,0.8257309941520468,0.8696438064859118,0.9171717171717172,0.8846358320042531,1.0,0.8711323763955342
Q9H0A8,COMMD4,5,0.8670240723220856,0.9427099758225586,0.9185325344265741,0.9576369179018187,1.0,0.9663618206664564,0.9900136655103542,0.9496478503101021,0.9756123199831811,,,,,,,,,
Q96MX6,WDR92,15,0.5584185927510487,0.5612624312102462,0.5445827004213002,0.5287437566550737,0.5899604706180619,0.5715868012686375,0.572180297990557,0.5393772395894647,0.550913332121775,1.0,0.8715127092374457,0.8533787972721636,0.9510229386236825,0.8267203967761934,0.8877867327960322,0.8386546807191568,0.8034717916924984,0.9311841289522628
O14907,TAX1BP3,2,,,,,,,,,,,,,,,,,,
Q9HBM1,SPC25,38,0.9329280125102881,0.9527338628729661,0.9446692855911439,0.9210391348535586,0.9803224999635257,0.9700706912392127,0.9463063545235604,0.9432200770280211,0.9703524817931531,1.0,0.8413829087361903,0.8247544293459768,0.8544724484471767,0.8022504026678161,0.8540187382318912,0.8387513894875344,0.910278804927293,0.8710555568158617
P21333,FLNA,302,0.9878290014952175,0.9799630130420164,0.9779652165203643,0.9171889196517359,0.9772068765694416,1.0,0.9574006109644511,0.9475582884410391,0.9781673212714357,0.83882903735339,0.880614658864595,0.8832084364754628,0.9650074911302382,0.8884706816284013,0.8902768199647648,0.8838942258437813,0.8570533805669216,0.8956680749988721
P54709,ATP1B3,1,,,,,,,,,,,,,,,,,,
P23526,AHCY,378,0.9766276485024479,0.9624391278091152,0.949319216552953,1.0,0.9252176836659087,0.9366201104158368,0.9873105306213354,0.9725395214171605,0.9703466234939889,0.9875655506410035,0.9330013778074774,0.9606504787654372,0.8935170661776288,0.9955975227156556,0.9265866895901869,0.952426933166534,0.9553993476375451,0.9120492839446517
P12036,NEFH,9,0.7399829015673248,0.8136063812818741,0.8643396518488091,0.7555107627434844,0.7941965548116747,0.8467369471534213,0.7537036409686726,0.8099252072961466,0.8583828430355409,0.645638629283489,0.8419003115264796,0.7320872274143301,0.8263239875389407,0.7422118380062304,0.7936137071651089,0.8185358255451712,0.9127725856697818,1.0
Q15477,SKIV2L,2,,,,,,,,,,,,,,,,,,
Q9BW71,HIRIP3,10,0.9214480874316939,1.0,0.9039512400168138,0.8807797393862967,0.9751996637242539,0.8859815048339639,0.9598045397225725,0.9764606977721733,0.9633249264396806,,,,,,,,,
P49458,SRP9,65,0.7256496934619037,0.7934755389949806,0.7836179056980844,0.8518593703647604,0.8346111763204073,0.7317880683581331,0.8406376537575909,0.8173789676273465,0.8402380199752842,0.8164801398246555,0.9937417190539283,1.0,0.8697319087756885,0.9508358469822119,0.8149014743607814,0.875003523806839,0.9327093846023736,0.8233868012291039
Q9Y5K6,CD2AP,87,0.5770274470882252,0.5837466240292709,0.5757023787621449,0.5741839528262507,0.6101427812631802,0.5857143220585572,0.5868886851887527,0.4763393152717078,0.611954087108058,1.0,0.8807073795143289,0.9003927124499788,0.872095046354982,0.9107821937215717,0.9160887828399572,0.9099868267342728,0.8601769691546739,0.865520841100589
Q9NW68,BSDC1,14,0.8802441210362341,0.9137467457641586,0.8930049933848321,1.0,0.9219836968119158,0.8902735692031924,0.9236054799197645,0.8943280269728139,0.9342324271264564,,,,,,,,,
P17050,NAGA,18,0.658110930706626,0.668718927282259,0.6585369985402506,0.6761696519625697,0.6758965315564,0.6350486436096522,0.664501948210998,0.6375285768976736,0.6958561708392851,0.9615826702033597,0.8902298850574712,0.9365605658709106,0.8950044208664899,1.0,0.9436781609195402,0.9247568523430594,0.9913793103448276,0.9176392572944296
Q02252,ALDH6A1,20,0.6143029870292019,0.6172281160812563,0.6192990039057195,0.6081162096536181,0.6205933087960089,0.6238290710217327,0.6092810840548786,0.5289047503679009,0.5977617705313021,0.949784604673426,0.8916496236021061,0.8474391888951743,0.8339932988120621,1.0,0.8412601714459771,0.7646751664418433,0.8166746442713547,0.877768591445107
Q9NTM9,CUTC,32,0.868267177419919,0.8325421549462154,0.8127846312170732,0.8557952405658981,0.7905764146407585,0.8034852967310969,0.7763851932699227,0.8876542475791398,0.8187973776211823,1.0,0.8150960384153663,0.8504201680672269,0.8271608643457383,0.8337935174069628,0.8351140456182472,0.8203781512605042,0.8309123649459784,0.8415066026410565
P63272,SUPT4H1,10,0.9503983889326679,0.952171438578058,0.9494352508536906,0.9732729183083794,1.0,0.9603800017511601,0.9742141668855618,0.9889239120917609,0.9638823220383503,,,,,,,,,
Q9UJX3,ANAPC7,24,0.45276481185321305,0.43097491316596503,0.4161899357958297,0.4067878385361805,0.42963995889856443,0.45741562026867316,0.4051083799417088,0.2911492194159762,0.4341328694974503,0.7911320324956344,0.9639359198238553,0.7565864399058537,0.8301571634651888,0.868802672538152,0.8382051476729178,0.9478399514083973,0.7672917773897199,1.0
Q9Y450,HBS1L,54,0.8769611563694876,0.9040231118655814,0.8796280842690422,0.8657371530621597,0.9047021149811121,0.884217490869196,0.8910320643057879,0.7634040208672874,0.9441497417653214,0.8912866670281407,0.9286450143685951,0.8416201268774061,0.9882069077698855,0.8392343978745324,0.989155777259665,0.9016700103020117,0.811744293227783,1.0
P08238,HSP90AB1,1737,0.9775264159852015,0.9272833307102403,0.9560359529050577,0.9167695422235349,0.9182972604127816,0.9818456801967967,0.8965972373439349,1.0,0.9016081357569278,0.5001556277587351,0.5688601003626811,0.5645003646873367,0.6448377467431141,0.5738481748083993,0.5920994843018943,0.5807116066359208,0.535994322446285,0.5513662542736011
Q86WR0,CCDC25,21,0.9428598136391243,0.9845720940704111,0.8739663212910747,0.8712002549494774,0.8894931736885743,0.9642507266808098,0.8681575819737204,0.8600069064871472,0.8492745690817497,0.9597210113339145,0.9105056669572799,0.88666085440279,1.0,0.870619006102877,0.9462946817785528,0.9360941586748038,0.8292066259808196,0.9893199651264166
Q15121,PEA15,40,0.8498218928161023,0.9520553843075719,0.8626884319543532,0.9341052604831749,0.9228281979583821,0.8838723185440613,0.9558783496106305,0.8518498457367213,0.9018909542914519,0.6469018677734953,0.9271864808775571,0.9342128668840795,0.9238956418618441,0.958286391935962,0.9356952268010673,0.8925289060183812,0.9981025793062555,1.0
A6NFY7,SDHAF1,2,,,,,,,,,,,,,,,,,,
Q9BT23,LIMD2,9,0.9704349933357566,0.9636091926168261,0.9521790056141199,0.9215234864089824,0.9541984732824427,0.9224524415364109,0.936548325861303,0.9069833191970595,1.0,,,,,,,,,
Q03164,KMT2A,4,,,,,,,,,,,,,,,,,,
Q92643,PIGK,1,,,,,,,,,,,,,,,,,,
Q8WXB1,METTL21A,12,0.9092298872539654,0.9610166252627557,0.9012038983374739,0.9720045862793809,0.9549493598318366,0.9634530861838335,0.9562392509077012,0.9770208293521881,1.0,0.89940646417391,0.853747966863148,0.8903406975598598,0.9062469971645115,0.9569328741430649,0.8510282368789327,0.8754233906767408,0.9385540927345813,0.9125106177342189
P10619,CTSA,19,0.7377764693048786,0.7715187713522118,0.7252869873609782,0.7447687391224581,0.7828122071431051,0.7369024355776812,0.7896664716353377,0.6843914092831607,0.8402684242625584,0.9643697478991595,0.9098109243697478,0.933109243697479,0.9799369747899158,0.8714075630252099,0.9118487394957981,0.8313865546218487,0.9246428571428572,1.0
O95684,CEP43,54,0.9630212380212378,0.9807692307692307,1.0,0.9562289562289561,0.9708365708365708,0.9936415436415436,0.9392061642061642,0.9895558145558147,0.9733618233618234,0.795041562452981,0.84236937766308,0.8671836141100415,0.8910118544067926,0.8331256637548575,0.8813983919422413,0.8460257800534435,0.8619660511485114,0.8692788559292386
Q9BVC5,C2orf49,2,,,,,,,,,,,,,,,,,,
Q8IUZ5,PHYKPL,2,,,,,,,,,,,,,,,,,,
P49903,SEPHS1,59,0.992328673712922,0.9916954848765281,0.9673079733086551,1.0,0.9339145682139205,0.947761920997516,0.9815985582777265,0.9937119477862745,0.9740246456577859,0.721800627509001,0.8597741199943433,0.9250790093352429,0.8362016899269084,0.9123598673109412,0.8208618064328737,0.8631924784331253,0.9265745411522099,0.8295643772916065
