Accession,# PSMs,Gene Symbol,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8
P27540,8,ARNT,1070.9,1136.6,1267.2,1165.3,1002.2,1214.5,1190.9,1203.7,1061.5
Q8WVC0,11,LEO1,4041.4,3708.5,4478.8,4360.6,4205.9,4342.4,4473.0,4616.0,4333.6
Q68E01,9,INTS3,3834.4,3893.6,3714.6,3716.6,4129.1,3650.1,3666.4,3518.3,3717.1
P10619,11,CTSA,5745.1,5409.5,5498.6,5436.5,5312.2,5162.0,5316.8,4637.8,5642.1
Q15126,9,PMVK,3051.4,3185.7,3044.9,3087.9,3234.0,3260.8,3140.3,2483.2,3035.8
O94808,10,GFPT2,540.6,684.0,533.9,671.8,548.9,649.3,645.4,344.7,517.5
Q7Z6K3,9,PTAR1,4645.7,4746.7,4968.8,4761.2,5110.1,4963.7,4903.1,5101.4,4894.1
Q96FJ2,15,DYNLL2,3256.6,3448.2,3339.9,3007.2,3386.7,3104.5,3308.7,3101.5,3110.8
Q5JTD0,11,TJAP1,1223.5,1298.0,1543.5,1372.4,1137.3,1403.7,1352.9,1462.5,1284.0
Q9BTF0,8,THUMPD2,3355.9,3782.8,3502.1,3739.5,3438.0,3197.4,3453.6,3562.9,3403.6
O43924,11,PDE6D,4480.1,5408.4,4458.3,4302.2,4897.9,4573.8,4657.3,4433.6,4441.0
Q9BTC0,9,DIDO1,2538.2,3406.7,2851.4,3705.0,2279.5,2629.9,3048.7,2717.6,2726.1
Q8TAE8,8,GADD45GIP1,2253.7,2174.9,2248.9,2443.8,2311.3,2213.9,2346.7,2285.1,2396.2
O95429,8,BAG4,1290.2,1624.7,1142.2,1144.0,1323.2,1370.4,1404.6,1355.6,1388.7
P62837,18,UBE2D2,114.8,108.9,84.9,122.4,164.5,169.5,145.6,107.3,126.5
P55789,7,GFER,4402.4,5096.0,4738.8,4008.3,4262.4,4252.2,4362.8,4337.1,4222.4
Q16595,7,FXN,3062.9,3109.4,2748.3,2853.9,3205.4,2851.9,2755.9,2949.7,2739.4
Q9NVD7,7,PARVA,2249.4,1992.7,2192.7,2019.4,2175.7,2139.7,2279.1,2086.9,2210.5
O94804,10,STK10,1833.4,2027.5,1933.1,1969.2,1769.6,2168.1,1926.6,1607.5,1725.5
Q9Y5A7,9,NUB1,981.4,1073.8,1092.9,1070.2,1045.5,1101.2,1074.2,940.2,1084.8
P62380,6,TBPL1,1357.3,1372.8,1319.1,1319.0,1447.5,1289.5,1699.1,1374.8,1399.6
P31949,17,S100A11,11376.7,12561.2,11314.8,11321.0,10565.6,11691.6,10834.2,12899.1,11992.1
P78345,14,RPP38,6665.3,7150.4,6468.5,6459.6,6905.4,6751.7,6685.5,6892.5,6846.7
P40616,5,ARL1,3119.0,2862.5,3378.3,3205.4,3410.6,3390.0,3470.1,3374.0,3250.7
Q9HAW4,9,CLSPN,644.6,705.9,736.2,647.0,679.5,724.4,701.2,713.9,755.5
Q8N5M1,7,ATPAF2,3010.9,3328.5,2882.5,2895.6,2990.6,2907.1,2956.4,3159.7,3069.3
Q9UN37,8,VPS4A,1396.1,1439.1,1390.4,1431.7,1509.1,1473.8,1462.3,849.6,1444.1
Q66K64,7,DCAF15,828.7,881.8,963.1,1105.5,800.1,967.9,995.6,938.7,821.5
Q8NCM8,8,DYNC2H1,1455.1,1998.5,1520.8,1562.1,1587.3,1597.3,1555.8,1479.3,1551.0
O95396,7,MOCS3,2148.2,2174.3,1982.8,2002.1,2059.9,1896.7,1925.2,1986.9,1912.7
P09132,6,SRP19,2055.0,2132.7,1879.5,1919.5,1846.6,1943.9,1840.0,1894.0,1944.4
Q9BZE1,10,MRPL37,2038.0,2063.8,2125.8,2039.5,2516.7,2148.5,2093.9,2067.3,2091.9
Q5VZE5,9,NAA35,1493.9,1466.8,1503.5,1389.6,1580.3,1536.9,1425.9,1352.4,1438.0
P62851,19,RPS25,14573.2,15022.1,12915.2,12999.6,15730.6,13020.7,13698.6,14663.0,13580.7
Q01130,8,SRSF2,2549.3,2471.1,2608.6,2642.5,2668.4,2588.6,2436.5,2753.5,2568.5
Q6NXT1,10,ANKRD54,1961.2,2174.5,2409.1,2519.0,1880.0,2276.8,2418.4,2416.5,2060.9
Q8WVV9,8,HNRNPLL,1092.1,1093.5,1175.4,1086.2,1106.8,1197.8,1112.4,956.1,1125.5
Q9UKB1,10,FBXW11,1722.9,1823.9,1801.9,2008.8,1764.0,1822.6,1856.8,1782.6,1821.0
Q12907,7,LMAN2,1480.6,1684.1,1774.7,1738.8,1614.4,1767.7,1493.6,2713.0,1622.1
O95239,8,KIF4A,1245.0,1577.7,1364.1,1513.2,1454.0,1312.2,1407.1,1166.0,1489.6
Q15170,5,TCEAL1,2249.8,2421.7,2336.9,2159.3,2335.5,2076.1,2100.5,2343.1,2191.9
Q9BRK5,7,SDF4,2040.4,2050.2,2059.1,1903.0,2297.2,2131.5,2129.4,2139.3,2133.4
Q9UHB6,10,LIMA1,3591.0,3713.9,3655.6,5197.1,3503.4,3753.6,3899.9,4077.4,3802.6
O95793,10,STAU1,5186.1,5755.6,5357.5,5203.7,5021.9,4975.0,5304.9,5250.0,5054.4
Q15853,8,USF2,1695.7,1387.3,1718.9,1604.2,1598.7,1692.8,1607.8,1743.4,1738.4
Q9NXV2,8,KCTD5,3169.5,3698.1,3434.2,3460.2,2977.5,3509.4,3617.6,4115.0,3237.2
O75935,11,DCTN3,3805.2,3730.1,3794.1,3745.8,3698.9,3738.0,3872.4,3430.7,3880.4
O43805,6,SSNA1,2628.1,3010.9,2687.3,2370.2,2440.4,2402.6,2549.7,2863.2,2897.8
Q7LG56,10,RRM2B,1732.2,1702.7,1814.4,1785.9,1733.3,1722.9,1837.0,2102.3,2217.8
P31947,50,SFN,298.9,333.6,328.0,520.4,212.7,311.3,317.9,297.4,346.4
Q9H1Z4,7,WDR13,2646.4,2771.3,2676.4,3050.1,2799.3,2835.0,2933.5,2867.8,2689.5
P16219,6,ACADS,2244.9,2279.2,2238.9,2041.4,2268.8,2288.0,2286.8,2103.0,2304.2
Q9GZT3,12,SLIRP,4533.6,4276.0,4474.4,4392.2,4557.3,4687.3,4424.8,4190.9,4578.6
Q9NTJ4,7,MAN2C1,1956.4,1816.4,1889.0,1811.8,2035.9,1968.2,1992.6,1922.4,2062.5
P08195,8,SLC3A2,1591.9,1603.6,1517.2,1463.2,1778.6,1623.8,1620.5,1635.6,1660.2
Q9UPN6,12,SCAF8,2822.1,2910.5,2892.6,2627.3,2643.6,2761.6,2639.6,2774.7,2848.7
Q15477,9,SKIV2L,1379.2,1214.5,1315.1,1342.5,1230.4,1252.8,1208.3,1277.2,1316.9
Q5VW32,14,BROX,7259.9,7027.9,6790.8,7233.3,7636.5,6992.5,7183.2,6342.5,7036.4
Q96IV0,8,NGLY1,1009.3,1046.0,1059.2,1114.7,999.7,1045.8,1025.3,904.9,1022.0
P21964,9,COMT,4056.9,3940.2,4051.8,3959.9,4036.2,3876.7,3899.7,3864.2,4029.4
O94829,7,IPO13,3411.3,2649.5,3187.3,3193.5,3144.7,3338.1,2928.4,3335.7,3111.3
P86790,8,CCZ1B,1546.7,1598.5,1622.7,1517.7,1608.3,1606.1,1649.2,1489.6,1560.8
Q13362,10,PPP2R5C,1106.3,1069.8,1071.6,1104.6,1023.2,1010.2,1072.2,936.3,1294.4
Q16762,6,TST,1777.4,1852.9,1834.9,1789.8,1843.2,1854.2,1821.6,1633.5,1780.9
Q5T1C6,8,THEM4,3517.9,3758.8,3425.6,3208.8,3547.2,3546.1,3488.9,3564.6,3492.3
Q9Y5V3,7,MAGED1,933.1,939.6,926.5,841.2,771.9,863.2,855.2,865.0,901.5
P05386,11,RPLP1,2237.2,2205.8,2300.3,2245.3,2787.5,2438.3,2374.8,2545.6,2482.8
Q8IYB7,10,DIS3L2,2139.3,2293.0,2133.9,2216.6,2047.6,1957.8,2013.8,1845.8,2017.8
Q15036,8,SNX17,2119.9,2181.2,2097.1,1940.8,2186.8,2072.8,2020.2,1833.7,2130.1
Q7L8W6,7,DPH6,1477.5,1425.9,1415.9,1432.9,1468.3,1460.6,1463.4,1390.0,1472.7
Q96D09,12,GPRASP2,1896.9,2168.5,2045.6,2139.1,1939.6,2130.1,2223.2,1966.0,1944.2
Q9H0R4,8,HDHD2,4375.8,4500.2,4361.9,4147.5,4306.7,4150.0,4076.8,4300.3,4185.0
Q9NR46,9,SH3GLB2,2727.6,2540.4,2703.8,2755.2,2925.6,2884.0,2789.8,2422.7,2804.8
Q93077,17,H2AC6,90.8,121.9,90.5,141.8,252.9,192.5,178.0,105.9,134.9
Q9H3K6,17,BOLA2,5749.5,6811.2,5585.7,5039.7,5681.9,5400.2,5486.9,5907.8,5788.8
P36915,12,GNL1,2166.2,2161.3,2195.9,2283.2,2205.1,2081.9,2143.7,1702.8,2071.5
Q8N4J0,11,CARNMT1,4127.6,4660.8,4033.8,4215.8,3313.8,4368.4,4140.8,4250.6,4244.6
Q13952,12,NFYC,6457.8,6118.1,6445.5,6044.8,5789.4,5942.8,5791.9,6567.8,6021.0
Q15555,10,MAPRE2,1059.5,1160.1,981.2,1098.0,1246.1,1230.5,1172.9,930.8,1168.7
O43823,8,AKAP8,964.1,886.6,1141.3,979.5,1000.4,1062.3,1078.9,934.2,1025.0
P07477,65,PRSS1,17780.5,21194.7,19679.5,17632.7,19959.8,19114.5,19368.9,18068.5,19579.0
O95453,7,PARN,2749.2,3109.1,2869.0,2926.7,3014.4,2842.4,3063.6,2575.5,2811.5
Q7L3S4,9,ZNF771,2114.3,1966.8,2101.0,2013.3,1860.7,2166.6,2048.2,2062.2,2046.1
P09001,7,MRPL3,411.8,490.6,340.1,596.6,294.1,338.0,458.7,359.9,360.8
Q13405,10,MRPL49,3634.4,3585.5,3483.1,3909.4,3513.8,3379.8,3528.3,3384.3,3630.7
Q9NRW7,9,VPS45,2489.6,2693.0,2656.5,2522.9,2372.5,2470.2,2582.8,2006.2,2415.3
P17096,14,HMGA1,5572.6,6759.2,5874.9,7668.2,4736.6,5166.0,5777.0,6030.9,5915.5
Q8IYB8,8,SUPV3L1,1055.9,1034.1,1064.1,1062.0,977.9,1061.0,1006.7,1027.5,1083.1
Q96C90,7,PPP1R14B,1657.1,1987.1,1723.9,1694.2,1851.1,1773.6,1648.8,1743.5,1671.3
Q13557,8,CAMK2D,1551.0,1763.9,2995.6,3216.8,1463.9,2767.5,1770.3,2747.2,2552.3
Q9Y312,8,AAR2,3465.5,3627.8,3596.9,3604.9,3627.4,3551.9,3707.7,3212.0,3162.5
P50995,11,ANXA11,2085.5,2263.2,2014.6,1922.6,1933.8,2058.5,2032.3,1945.5,2002.1
O43524,6,FOXO3,1521.3,1335.0,1639.2,1462.4,1256.8,1473.4,1568.7,1467.0,1357.9
Q9Y5U2,13,TSSC4,4723.2,5003.2,4675.6,4673.7,4554.2,4469.2,4601.0,4622.6,4402.7
Q9H410,7,DSN1,1635.6,1572.8,1741.3,1669.5,1669.9,1684.1,1650.9,1627.7,1699.6
O14867,8,BACH1,1611.5,1962.3,1915.7,1904.6,1659.7,1913.9,1929.4,1953.2,1617.8
Q05193,10,DNM1,,,,,,,,,
Q13325,11,IFIT5,2950.6,2779.7,3008.3,3204.3,2834.5,2976.3,2935.6,2641.1,2972.0
Q92665,10,MRPS31,3309.3,3272.2,3364.6,3389.0,3349.0,3274.8,3451.6,3071.5,3279.8
Q12894,8,IFRD2,4654.7,3648.0,4654.6,4276.4,4662.4,4302.9,4179.9,4502.3,4758.4
P84101,11,SERF2,2802.6,3403.0,2623.6,4253.0,1916.4,3070.3,3094.1,2938.5,3209.8
O15111,12,CHUK,2147.0,2467.4,2297.1,2402.1,2138.1,2346.7,2295.1,1886.5,2305.6
O00541,10,PES1,1851.2,1980.9,2018.6,1931.9,1913.4,2017.8,1995.4,1527.3,2391.8
Q7Z3E2,9,CCDC186,1375.8,1351.5,1522.8,1342.5,1321.4,1372.8,1390.0,1341.0,1509.7
Q0PNE2,9,ELP6,1618.7,1790.6,1862.8,2084.8,1521.0,1766.8,1858.1,1855.4,1774.2
P82932,10,MRPS6,2782.5,3000.2,2852.1,3111.3,2811.4,2799.8,2838.3,2846.3,2769.0
Q9H8Y8,10,GORASP2,5229.7,4470.2,4939.4,5211.5,4258.8,4808.6,5081.8,5070.2,4948.1
O95260,7,ATE1,1378.7,1620.1,1631.4,1517.5,1450.4,1589.0,1618.3,1611.9,1350.1
Q9UI08,7,EVL,573.6,566.9,708.7,569.6,506.0,538.0,577.2,595.7,632.7
Q70CQ2,8,USP34,2262.0,2141.8,2355.3,2304.6,2008.9,2151.1,2196.4,1955.6,2065.4
Q6Y288,7,B3GLCT,1450.0,1371.8,1512.8,1420.3,1526.7,1459.8,1469.1,1404.9,1452.9
P23610,4,F8A1,642.3,655.0,670.4,606.5,677.3,697.9,652.6,665.8,721.0
Q8IXM2,8,BAP18,2799.8,2999.7,2972.8,2659.1,2994.0,2700.2,2816.6,3024.0,2864.8
Q6UX04,4,CWC27,863.5,795.1,891.8,842.0,860.9,898.4,909.9,750.3,941.8
O60885,8,BRD4,1661.5,1581.5,1644.2,1639.1,1704.6,1604.3,1675.1,1398.3,1580.6
P61513,11,RPL37A,5833.0,5585.4,5557.6,5415.2,6529.9,5478.8,5702.5,7849.8,5277.7
Q9NYY8,9,FASTKD2,1852.3,1853.6,1950.7,1837.0,1874.2,1870.7,1836.5,1831.6,1869.6
O14497,5,ARID1A,1102.6,1259.9,1129.7,1136.6,1082.6,1109.8,1050.2,1086.5,1145.5
Q6P9B6,6,MEAK7,896.9,864.0,877.0,849.9,900.2,881.0,841.0,838.9,878.9
Q96FV9,8,THOC1,2502.9,2596.9,2666.5,2709.8,2714.5,2524.0,2603.1,2593.4,2572.0
Q9UKD1,12,GMEB2,3393.5,3278.7,3358.2,3573.1,4131.0,3374.5,3553.6,3630.4,3449.7
Q12974,12,PTP4A2,7551.4,8328.5,8472.3,7259.4,7946.2,7895.4,8001.8,7862.8,7477.8
Q9Y2T2,7,AP3M1,983.3,940.0,959.0,949.4,1055.6,988.0,998.6,743.6,917.7
Q9H425,7,C1orf198,1365.3,1471.0,1553.1,1945.6,1173.8,1439.9,1502.1,1492.4,1518.6
O75828,12,CBR3,490.0,456.2,476.0,505.1,524.4,545.1,490.6,502.2,533.9
Q00526,11,CDK3,307.6,359.3,538.1,327.0,367.7,534.6,371.3,647.4,360.9
P36954,9,POLR2I,1982.0,1874.7,2007.9,1895.8,1944.3,1859.5,1922.5,2082.5,1844.8
P49674,9,CSNK1E,1524.6,2669.2,1611.1,2109.2,1378.5,1536.4,1710.8,1594.3,1528.7
Q92823,7,NRCAM,2144.0,2354.4,2148.3,2039.1,2181.8,2025.2,2005.4,2273.2,2185.4
Q12789,8,GTF3C1,632.4,724.7,671.6,646.1,685.8,673.8,650.8,652.7,661.7
A6NHR9,8,SMCHD1,1631.3,1834.4,1826.3,1733.8,1805.7,1808.1,1877.6,1515.8,1735.1
Q6PCB5,7,RSBN1L,1589.6,1529.8,1753.7,1575.6,1582.6,1604.4,1670.4,1874.7,1585.3
P49458,18,SRP9,8964.2,9580.5,8584.1,9401.9,9588.1,9282.3,8994.5,9152.8,8929.1
Q9H008,8,LHPP,3837.6,4226.8,3968.2,4241.6,3760.3,3594.9,3765.0,4029.5,3833.2
Q5JVF3,7,PCID2,1179.8,1100.9,1227.0,1059.5,1187.9,1196.3,1125.3,1055.6,1157.4
Q9H299,9,SH3BGRL3,7585.7,9593.1,7796.8,10418.1,6065.3,6784.1,8127.1,7870.9,8567.9
P11717,13,IGF2R,2855.7,3024.5,2854.7,3049.5,2256.8,2773.2,2823.7,3123.1,3070.9
Q9NX24,7,NHP2,2886.3,2752.5,2979.3,2796.0,2652.5,2631.9,2753.2,2935.7,2886.3
P51153,10,RAB13,965.3,994.9,1021.8,1013.0,1050.1,1082.1,978.9,938.1,1004.1
P62312,15,LSM6,10958.8,12101.9,10483.1,10689.3,11577.8,10766.7,10409.3,11342.0,10306.1
P38571,8,LIPA,3795.6,4233.1,3520.7,3755.6,4047.9,3821.8,3846.4,3790.4,3734.9
Q9Y6X5,7,ENPP4,2222.7,2608.5,2244.1,2285.9,2409.2,2269.7,2255.4,2306.7,2344.2
Q5T2E6,9,ARMH3,3907.1,3640.3,4009.4,4099.7,4622.1,4119.4,3985.1,3990.5,4533.2
Q8WTW3,6,COG1,549.7,673.9,539.3,629.5,759.1,790.4,733.3,535.0,571.1
Q8TCA0,7,LRRC20,3072.2,3317.3,3078.1,2858.8,3226.2,3206.9,2985.4,3166.2,3031.8
P27824,9,CANX,1153.4,1114.2,1209.9,1206.8,1092.3,1163.3,1198.9,691.8,1181.0
P15289,7,ARSA,4405.5,4970.4,4438.6,4304.3,3938.1,4016.0,4311.2,4381.9,4166.4
O60563,7,CCNT1,509.0,463.1,570.7,515.6,460.3,586.1,553.6,481.9,580.0
Q9ULJ6,11,ZMIZ1,2406.9,2272.2,2424.1,2551.2,2422.4,2370.2,2393.9,2566.2,2354.8
Q96CW6,6,SLC7A6OS,1421.9,1418.6,1590.2,1419.3,1543.9,1440.2,1477.0,1532.5,1409.9
O94903,9,PLPBP,2676.7,2791.9,2650.5,2779.5,2930.3,3040.4,2960.3,2582.7,2536.4
Q9Y605,6,MRFAP1,2071.2,1977.9,2134.5,1998.9,1888.3,1954.7,2026.9,2040.5,1949.2
Q9UN86,9,G3BP2,3470.1,3354.7,3200.8,3353.4,3608.6,3438.7,3359.9,3072.0,3647.5
Q9NQT5,5,EXOSC3,2563.4,2558.6,2571.2,2315.5,2314.0,2232.4,2376.8,2220.8,2325.9
Q9ULR0,8,ISY1,3693.4,3616.1,3977.4,3675.1,3738.6,3647.7,3727.3,3982.9,3732.6
Q6UVJ0,7,SASS6,2348.3,2252.6,2497.8,2426.9,2517.3,2684.8,2496.7,2465.0,2322.0
Q12962,8,TAF10,1507.4,1625.9,1698.6,1572.2,1729.0,1784.4,1812.8,1823.5,1632.5
O60504,8,SORBS3,2231.1,2719.3,2389.4,2291.2,2014.9,2184.2,2230.2,2372.2,2224.3
O95707,7,POP4,3563.1,3767.7,3528.6,3549.7,4064.0,4065.4,3968.4,3846.9,3718.6
Q9NUQ8,8,ABCF3,2658.0,2572.8,2720.7,2539.8,2520.0,2563.3,2539.2,2203.9,2740.0
O75396,11,SEC22B,4187.3,4370.3,4591.9,4485.3,3983.8,4117.5,4244.1,4389.0,4115.8
Q08623,5,PUDP,2099.0,1989.4,2107.4,2070.4,2214.9,2116.1,2023.5,2178.0,1991.0
Q7Z4S6,7,KIF21A,1763.4,1780.0,1721.1,1700.0,1689.5,1734.4,2833.5,1743.9,1882.3
P05423,10,POLR3D,4264.5,4458.4,4385.0,4312.4,4396.2,4357.2,4392.6,4098.9,4328.6
Q9Y657,7,SPIN1,2066.1,1971.3,1997.4,2031.0,2232.1,2112.5,1998.3,1944.0,2081.8
Q8N9V3,7,WDSUB1,1832.0,1887.5,2086.0,2003.8,1927.2,2119.6,2157.4,2141.1,1966.9
Q14202,12,ZMYM3,4189.1,4001.3,4178.8,4667.5,3807.5,4171.3,3814.5,4223.3,3714.0
Q9BSH5,6,HDHD3,2157.7,2368.2,2161.9,2078.4,2111.8,2098.5,2045.5,2102.3,2096.2
Q96B45,7,BORCS7,2444.1,2409.2,2641.9,2451.0,2416.7,2415.1,2423.3,2532.5,2511.9
Q7Z3B4,6,NUP54,1850.1,1826.8,1902.7,1838.5,2046.8,1770.5,1776.3,1716.6,1927.1
Q6P1L5,7,FAM117B,476.7,588.6,565.9,540.3,354.8,543.1,533.8,565.7,569.4
Q6NYC1,11,JMJD6,2687.0,2264.5,2631.1,2598.7,2414.9,2392.3,2610.6,1582.5,2509.3
Q7L5D6,8,GET4,2790.2,2894.8,2896.7,3320.6,3119.3,2862.6,2957.2,2843.5,2811.3
P10109,11,FDX1,6699.5,6845.2,6763.3,6014.1,5634.1,6234.7,5738.3,6623.1,6207.2
P30046,14,DDT,15854.9,17668.2,15564.4,15009.7,15498.6,14969.5,14992.3,16657.4,14586.4
Q9BT73,7,PSMG3,3343.9,3401.1,3505.1,3360.9,3123.8,3391.8,3210.3,3573.6,3441.8
Q8WXA9,7,SREK1,1820.0,1662.5,1844.6,1740.6,1790.5,1848.9,1750.0,1761.9,1905.8
Q9UK45,16,LSM7,9612.0,10169.6,9271.6,8957.5,9577.9,8953.4,8605.6,9912.0,8961.8
Q9UJ83,12,HACL1,2560.9,2770.0,2586.9,2467.7,2788.9,2630.3,2588.9,2688.8,2712.6
Q3MHD2,14,LSM12,3239.4,3733.7,3712.1,3561.4,3594.1,3783.2,3622.4,3763.9,3531.4
P49756,6,RBM25,3021.0,2735.8,2870.7,2859.8,3156.1,3046.0,2864.2,2980.3,3168.8
Q5T440,9,IBA57,3011.9,3287.1,3216.1,3258.0,3069.9,3096.7,3067.1,3125.3,2917.2
Q14258,7,TRIM25,714.6,756.1,796.9,732.4,750.5,767.9,695.4,707.2,825.0
Q9BWW4,5,SSBP3,1722.1,1685.8,1575.1,1661.7,1931.5,1794.3,1665.3,1688.9,1711.8
Q8IWC1,7,MAP7D3,2006.6,2162.8,2069.3,1833.2,1898.9,2153.1,2054.3,2030.3,2074.4
Q96PU8,8,QKI,3234.9,3246.6,3305.4,3642.2,3603.3,3586.6,3566.2,3153.5,3373.5
P02795,10,MT2A,7314.9,7717.1,6720.0,3646.0,4485.6,5427.7,5964.2,6568.8,6333.0
P82909,8,MRPS36,2813.6,2974.5,2802.8,2802.7,3281.9,2907.6,2846.5,2888.6,2764.4
Q9Y448,6,KNSTRN,1896.8,1852.8,2033.4,1866.7,1908.9,1975.2,1891.4,1895.6,1929.7
Q9BPZ3,11,PAIP2,7908.0,7406.6,7908.2,7949.1,7401.0,7819.0,7898.9,7839.4,8139.4
Q8TAP9,9,MPLKIP,2114.1,2256.3,2102.3,2203.5,2223.0,2059.2,2138.3,2245.9,2050.2
Q9NZ52,7,GGA3,1738.4,1772.4,1927.2,1905.4,1486.9,1928.0,1895.2,1936.6,1866.5
O43464,12,HTRA2,3030.5,3317.3,3193.0,3335.3,2818.0,2858.5,3087.3,3212.8,3176.8
O75781,8,PALM,2749.4,3002.1,2880.9,2678.7,2406.0,2593.7,2605.0,2789.4,2678.6
Q6GMV2,12,SMYD5,3499.0,3470.1,3408.5,3909.2,3140.4,4006.9,3788.9,3756.5,3703.6
A0A0U1RRE5,21,NBDY,6599.2,8168.0,6933.6,6693.6,5608.8,6469.1,6504.4,6879.8,6426.4
P63146,8,UBE2B,2574.2,2785.0,2602.1,2502.1,2939.9,2833.0,2858.8,2680.5,2503.0
O60239,8,SH3BP5,2920.8,3107.4,3023.1,3148.9,2905.3,3132.5,3109.2,3244.5,3164.7
Q8IUF8,8,RIOX2,3652.1,3342.8,3712.1,3428.6,3704.7,3721.7,3857.5,3095.7,3702.7
Q9H981,7,ACTR8,537.1,575.3,562.0,633.1,530.1,623.3,625.0,568.4,555.7
Q9NPB8,8,GPCPD1,1504.7,1498.2,1624.6,1575.8,1310.4,1760.4,1604.8,1394.9,1558.6
Q14353,6,GAMT,831.0,926.4,857.8,851.8,1010.4,999.0,949.6,901.3,945.1
Q07955,10,SRSF1,2031.1,2015.1,2376.2,2053.0,2021.9,2272.1,2117.4,2294.9,2059.0
Q00765,6,REEP5,4909.5,4905.8,5436.4,5098.1,4487.2,5383.9,5456.9,4877.9,4754.3
Q9BVC4,6,MLST8,755.4,759.9,688.6,652.8,770.7,761.8,672.5,689.7,711.6
Q9H081,7,MIS12,1171.5,1170.9,1132.6,1187.9,1335.0,1239.3,1280.6,1117.3,1151.0
O76070,4,SNCG,655.3,720.2,627.2,527.1,696.8,687.4,633.1,659.9,636.6
Q53GG5,7,PDLIM3,1347.5,1420.7,1519.2,1247.9,1367.4,1358.0,1352.7,1447.5,1437.7
Q5T749,13,KPRP,2467.1,3010.5,2913.2,2757.4,2024.9,2574.2,2331.4,4213.2,2471.6
Q9NQC3,7,RTN4,1964.2,2047.6,2388.5,2113.3,2115.1,2256.0,2432.9,2201.3,2067.9
Q9UQR1,5,ZNF148,1046.0,985.4,1039.6,1093.6,1067.5,1134.7,1182.4,1127.1,1106.1
O60220,11,TIMM8A,8307.2,8845.7,8208.3,7662.6,7933.8,8416.3,8071.6,8996.5,8066.3
Q13242,10,SRSF9,2456.9,2614.0,2702.8,2764.7,2424.7,2458.3,2575.3,2358.7,2385.4
P22415,7,USF1,782.5,709.6,869.5,807.3,788.4,843.5,849.5,863.2,877.5
P51687,11,SUOX,3655.3,4335.8,3790.1,4075.7,3411.6,3547.9,3710.6,3929.4,3822.0
P04062,11,GBA,1951.3,2030.1,1954.3,1896.4,2046.0,2002.4,1887.7,2285.5,2364.5
Q9C0J8,10,WDR33,1250.6,1445.0,1301.6,1756.5,1103.2,1273.6,1305.4,1431.3,1420.4
Q7Z3D6,5,DGLUCY,1433.8,1284.2,1416.9,1303.7,1289.7,1362.9,1414.6,1336.2,1319.2
Q53S33,7,BOLA3,4021.9,4290.0,4442.3,3702.2,4214.3,4098.4,3982.5,4569.4,3914.2
P60002,7,ELOF1,2479.3,2439.7,2456.6,2457.9,2811.6,2499.9,2556.6,2577.3,2447.1
P98175,10,RBM10,2694.5,2878.4,2748.2,3284.0,2499.3,2570.9,2805.4,2783.9,2912.9
O75208,5,COQ9,1655.9,1528.5,1590.5,1559.9,1721.4,1642.0,1701.7,1587.3,1804.8
Q8NCC3,9,PLA2G15,1525.8,1773.3,1687.6,1708.6,1463.1,1445.7,1560.5,1699.0,1611.2
O75886,11,STAM2,2223.9,2142.4,2282.5,2754.4,1934.6,2169.1,2324.3,2292.1,2405.1
Q9BYN8,11,MRPS26,4624.5,4726.0,4696.6,4381.9,4442.9,4701.7,4510.9,4576.6,4495.2
Q6VEQ5,10,WASH2P,4071.2,3781.1,4072.7,4138.3,3896.5,3840.5,4032.3,3909.9,3998.5
Q9NR12,10,PDLIM7,1862.9,1948.6,1978.3,2150.6,1929.5,1981.4,2093.8,1917.7,1977.6
P40937,5,RFC5,1419.8,1475.7,1433.0,1532.4,1344.1,1477.7,1473.9,1366.2,1484.8
Q9H6Q4,8,CIAO3,2449.0,2422.0,2727.5,2879.4,2562.4,2759.2,2888.9,2693.5,2610.6
Q9Y6A4,11,CFAP20,4945.1,5498.7,4996.8,5423.4,4676.9,5075.2,5164.1,5443.4,4965.5
A6NDU8,4,C5orf51,649.0,689.2,700.0,678.1,692.9,665.3,645.2,659.4,653.1
O76041,9,NEBL,2243.7,2725.1,2467.6,2299.4,2223.6,2305.3,2292.5,2426.6,2367.7
Q5QP82,7,DCAF10,1099.6,972.0,1034.1,1140.1,912.8,1061.0,1095.4,1157.7,1142.9
Q9Y613,9,FHOD1,897.7,959.9,999.4,1012.3,818.1,1213.9,1048.3,861.5,863.4
Q99547,6,MPHOSPH6,2320.5,2006.1,2237.7,2344.9,2172.4,2002.6,2311.9,2070.0,2257.0
Q9BTE1,10,DCTN5,4337.0,4399.6,4461.7,4411.4,4018.6,4035.2,4096.5,4405.6,4059.7
O95628,6,CNOT4,2601.5,2448.6,2519.5,2356.4,2653.5,2460.4,2539.5,2669.9,2696.3
Q9NW68,8,BSDC1,1495.3,1405.3,1501.8,1645.8,1505.7,1391.3,1385.5,1541.7,1488.0
Q9BYN0,5,SRXN1,677.5,756.1,716.7,727.6,697.9,733.6,756.5,701.8,695.3
Q12830,8,BPTF,1102.9,1168.9,1632.9,1290.6,1060.1,1742.8,1253.1,1459.4,1163.1
O95166,10,GABARAP,2794.9,2500.0,2813.5,2498.3,2241.1,2527.4,2577.7,2640.5,2602.3
