Accession,# PSMs,Gene Symbol,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8
O95777,13,LSM8,2066.3,1842.1,1873.5,1944.8,1821.7,1730.8,1807.8,1578.8,1855.5
P43243,9,MATR3,1554.2,945.3,845.0,918.3,800.1,852.5,881.8,769.2,835.4
Q92609,6,TBC1D5,256.1,178.3,174.6,205.1,178.7,194.5,166.8,190.8,200.4
Q9H204,6,MED28,727.7,898.6,884.5,864.3,849.6,861.1,847.6,918.0,933.3
Q9P0M9,9,MRPL27,848.9,902.4,970.9,947.1,1065.5,920.0,933.3,971.0,900.4
Q13526,8,PIN1,1286.0,1475.6,1440.0,1538.6,1311.7,1493.3,1476.4,1250.5,1353.6
Q86SZ2,10,TRAPPC6B,1883.9,2240.3,2277.7,2255.0,2258.4,2429.3,2330.1,2246.9,2175.6
Q9UMY1,10,NOL7,1500.8,1431.6,1384.6,1359.5,1406.4,1354.7,1359.1,1346.2,1353.7
P61353,17,RPL27,2821.3,3625.0,3261.6,3596.8,3131.7,3126.4,3304.7,3023.0,2938.2
A6NGB9,6,WIPF3,555.6,655.2,605.9,632.3,566.6,672.9,645.3,657.3,711.2
Q9BXD5,7,NPL,1441.4,1551.3,1518.2,1599.0,1518.1,1554.2,1479.2,1439.2,1592.6
Q9Y3X0,13,CCDC9,1580.9,1447.7,1399.9,1411.9,1350.7,1442.6,1460.1,1469.7,1595.6
Q66K89,9,E4F1,1225.9,1020.6,995.7,1056.8,1052.6,1020.9,974.0,978.1,977.5
Q9NSK0,10,KLC4,55.2,62.6,62.2,66.0,67.6,69.6,70.4,51.6,58.1
Q9NQG5,8,RPRD1B,669.2,798.8,871.7,926.9,925.3,922.0,928.3,783.1,797.3
O00625,12,PIR,2107.9,2040.7,1938.3,1968.9,1847.6,2033.1,2095.1,2086.3,2102.4
Q8NG68,7,TTL,1187.5,1002.6,967.7,920.5,942.5,897.7,926.6,980.2,1002.7
P19474,10,TRIM21,1104.3,680.6,581.5,652.4,742.6,598.4,593.7,784.6,775.6
Q8WV99,10,ZFAND2B,668.3,417.7,424.5,355.8,454.1,395.4,412.3,414.4,417.0
P02768,13,ALB,2635.5,2102.3,2070.2,2037.8,1980.0,2279.7,4382.5,2307.7,2519.9
P15923,8,TCF3,143.7,103.0,105.8,118.0,105.3,128.2,136.1,138.3,129.1
O75717,10,WDHD1,2124.7,2040.0,2021.7,2027.7,1939.5,2180.4,2010.8,2025.5,2051.6
Q4KMP7,10,TBC1D10B,1131.8,1034.8,925.5,1039.5,979.1,1035.9,977.6,1027.6,1075.2
Q01546,16,KRT76,186.0,154.5,235.3,180.2,285.0,220.4,195.2,158.3,125.6
Q9UBB6,11,NCDN,1614.4,1460.8,1441.2,1470.5,1330.8,1400.0,1447.5,2250.1,1489.1
Q05209,8,PTPN12,1310.5,818.8,865.6,841.1,860.0,830.0,827.2,767.9,813.0
P30046,13,DDT,3704.6,3124.5,3105.1,2978.8,3063.9,3313.3,3363.5,3197.4,3067.5
P37235,9,HPCAL1,879.9,1020.6,958.2,1001.7,895.1,974.9,914.3,949.7,980.9
P15153,21,RAC2,598.4,427.6,413.8,410.6,441.0,402.3,365.8,340.8,400.5
P84243,20,H3-3A,3461.5,2912.3,2850.6,2928.5,2952.1,3554.1,3111.5,3007.1,3091.4
Q9NR30,4,DDX21,332.3,410.7,393.5,426.9,360.0,448.5,468.6,484.2,508.7
P42025,11,ACTR1B,218.2,256.5,250.4,255.0,241.4,253.3,263.8,221.4,267.3
Q92466,6,DDB2,613.2,681.3,705.8,695.9,779.0,775.9,719.8,691.4,694.3
P09668,16,CTSH,2772.3,2754.4,2676.3,2664.5,2696.0,2721.0,2756.4,2831.5,2991.8
Q8IZQ5,9,SELENOH,1765.5,1516.7,1502.4,1449.1,1399.0,1541.3,1492.5,1523.0,1445.4
P62834,10,RAP1A,383.2,358.8,371.0,372.9,383.0,407.9,391.8,342.6,353.7
Q8TCA0,5,LRRC20,587.6,597.9,688.4,589.5,690.3,567.9,643.4,664.8,641.7
Q04864,11,REL,1036.1,985.4,892.8,1093.3,875.0,1011.2,915.8,825.4,966.0
P17544,6,ATF7,293.8,251.1,229.0,267.1,238.2,286.9,289.8,266.2,280.0
P53992,6,SEC24C,872.0,667.8,724.5,729.3,731.5,749.2,721.8,677.2,696.4
Q9P016,12,THYN1,1984.6,1893.5,1879.5,2000.1,1873.0,2238.9,1958.4,1956.3,1913.4
Q6EEV4,7,POLR2M,359.8,324.4,296.7,299.4,300.2,271.9,350.4,320.4,304.4
Q9BW85,8,YJU2,1211.2,1099.7,989.9,1006.8,1000.2,1087.7,1049.6,1045.2,1027.1
Q9H2W6,13,MRPL46,1850.6,1737.8,1729.9,1875.5,1698.1,1711.5,1678.5,1626.8,1621.2
P52789,10,HK2,508.0,339.8,335.8,334.2,362.1,360.8,319.4,447.2,396.3
Q8WXD5,10,GEMIN6,1228.0,1337.6,1329.3,1264.4,1305.9,1308.5,1291.0,1427.9,1326.8
P15289,8,ARSA,2588.5,1832.9,1649.8,1552.7,1726.1,1637.4,1660.3,1704.6,1754.3
Q9Y237,7,PIN4,1897.9,1584.5,1659.8,1649.8,1559.7,1845.9,1727.9,1686.0,1603.2
P61956,17,SUMO2,625.9,776.8,792.6,784.6,906.9,817.4,796.8,871.0,772.1
Q9BWW4,10,SSBP3,964.9,864.8,836.7,860.6,897.7,859.9,783.0,854.7,989.3
Q86SX6,10,GLRX5,1509.6,1815.4,1912.0,1924.0,1729.3,2054.7,1785.9,2052.8,1939.4
Q8NBJ5,11,COLGALT1,389.7,368.6,340.2,422.7,333.9,356.5,365.4,331.7,388.1
Q9P013,11,CWC15,2786.7,2902.5,2865.0,2675.4,2847.3,2848.4,2954.5,3010.1,2830.1
P14174,36,MIF,3040.3,3675.1,3200.3,2686.1,3186.9,3219.7,3162.9,3703.1,3157.1
O00221,6,NFKBIE,769.0,670.2,650.7,681.0,696.0,684.2,697.1,629.7,688.1
P62851,20,RPS25,7872.7,7283.0,6624.8,7423.4,6433.1,6289.8,6674.2,6212.3,6231.6
O43379,8,WDR62,261.9,292.4,247.1,260.5,242.0,291.6,249.1,234.1,268.8
P13995,11,MTHFD2,1532.0,1263.4,1227.1,1399.1,1250.6,1281.7,1305.1,1213.9,1269.8
P82912,7,MRPS11,826.3,706.9,635.1,712.8,644.6,653.2,719.7,646.5,759.2
Q9NUP7,12,TRMT13,1855.2,1748.3,1745.7,1676.1,1697.4,1675.5,1762.1,1659.7,1756.6
Q96ST2,11,IWS1,1800.5,1569.7,1615.7,1704.9,1689.6,1609.4,1581.2,1487.4,1633.6
Q99961,12,SH3GL1,1689.4,1664.3,1577.4,1835.1,1590.2,1797.0,1662.2,1344.0,1745.1
Q8N0T1,10,RBIS,2846.5,2545.8,2330.2,2317.7,2506.2,2433.1,2456.9,2361.9,2563.7
P61224,14,RAP1B,1262.2,1399.9,1392.3,1406.8,1435.3,1494.4,1421.0,1330.9,1408.6
Q13084,11,MRPL28,1530.4,2326.4,2290.1,2552.6,2297.9,2270.0,2353.6,2005.2,2191.3
Q9H1H9,8,KIF13A,807.0,817.5,814.7,910.5,750.3,853.8,820.5,822.0,842.4
O95260,7,ATE1,989.2,1048.5,968.8,1025.2,921.9,1008.9,1029.4,895.1,879.8
P42677,12,RPS27,4306.8,3800.3,3421.0,3995.2,3296.0,3425.7,3712.4,3373.8,3619.7
Q99504,6,EYA3,736.6,697.1,668.1,739.8,702.2,1266.4,1315.9,832.3,1314.4
P20674,14,COX5A,4343.7,3359.7,3511.8,3700.5,3254.4,3748.1,2889.2,3838.5,3697.9
Q8ND24,9,RNF214,1706.1,1424.6,1317.8,1510.1,1319.6,1505.2,1394.0,1347.7,1466.8
P43897,9,TSFM,557.7,546.5,546.2,590.7,573.0,539.3,569.4,369.1,560.8
Q9BR76,13,CORO1B,2340.8,2181.1,1889.8,2092.1,2565.2,2202.5,2026.4,1773.9,2087.1
P63173,10,RPL38,3225.4,4515.3,4165.4,5079.4,4187.0,4093.4,4311.7,3885.4,3919.2
P62837,15,UBE2D2,34.2,40.4,84.7,39.9,114.0,67.1,31.2,41.9,32.9
Q9UMY4,11,SNX12,1340.0,1133.8,1125.3,1203.6,1118.6,1221.1,1201.1,1068.3,1160.7
P08579,8,SNRPB2,843.2,795.6,618.9,734.7,541.7,713.7,752.4,735.6,898.8
P52434,5,POLR2H,602.8,697.2,690.4,668.0,695.9,558.4,575.2,689.9,651.5
Q8N4T8,6,CBR4,390.1,460.5,455.4,459.1,420.6,456.8,453.9,449.0,417.3
C9JLW8,11,MCRIP1,3362.9,3938.3,3402.1,3412.7,3028.8,3461.9,3730.7,3620.4,3871.0
P61077,15,UBE2D3,2456.0,2233.1,2216.5,2375.4,2260.0,2218.1,2237.8,2127.8,2176.0
Q9BQC3,9,DPH2,1269.4,1076.2,1170.4,1130.8,1043.7,1218.4,1170.3,1106.3,1128.1
Q99661,7,KIF2C,303.4,288.6,272.4,286.8,250.8,299.7,294.0,305.6,283.5
Q9BYD6,8,MRPL1,683.2,762.8,747.3,802.2,728.2,744.4,738.7,585.2,737.3
O94916,9,NFAT5,1122.4,1153.8,1052.9,1252.6,981.9,1233.1,1171.2,1079.8,1310.5
Q5U5X0,8,LYRM7,1374.0,1623.2,1662.5,1720.4,1637.5,1880.3,1833.8,1675.3,1683.4
Q9ULP9,8,TBC1D24,1508.0,1821.7,1875.8,1874.8,1818.5,1792.4,1873.7,1799.1,1864.0
Q9NX02,10,NLRP2,1125.5,1332.3,1336.2,1502.4,1445.7,1402.4,1342.8,1278.8,1344.2
Q15311,9,RALBP1,1953.7,1001.9,995.1,976.4,894.3,991.5,958.5,1066.3,1046.4
Q15831,6,STK11,1186.1,1445.0,1469.2,1455.4,1278.7,1461.8,1399.7,1377.2,1341.7
Q9ULX3,15,NOB1,1910.3,1708.7,1675.8,1733.2,1580.0,1595.5,1557.1,1689.8,1728.2
P11277,8,SPTB,277.5,571.7,690.7,555.9,641.2,571.3,654.9,648.3,549.5
Q9NR56,10,MBNL1,1713.2,2224.3,2242.4,2217.6,2204.3,2430.0,2329.3,2335.8,2166.6
Q8IX90,6,SKA3,601.6,507.8,548.4,528.4,514.0,535.5,523.4,511.6,536.2
Q66K64,7,DCAF15,1207.0,1079.4,1019.6,1083.9,972.3,1086.8,1071.6,1092.5,1145.0
Q9BZL1,8,UBL5,1318.3,1325.0,1186.4,1339.6,1155.4,1293.8,1282.8,1213.2,1351.9
Q9BTY7,13,HGH1,671.7,571.6,490.8,600.8,520.2,495.4,525.5,475.3,535.7
Q9NPA8,12,ENY2,2773.2,2814.4,3111.6,2773.9,3374.2,3139.5,2984.0,3001.8,2633.4
Q9NZT2,6,OGFR,522.4,558.8,572.3,642.0,581.3,620.1,591.8,506.4,613.3
Q8WW59,8,SPRYD4,1102.0,1133.0,1125.5,1162.6,1174.6,1124.8,1140.9,1130.3,1178.3
Q16777,19,H2AC20,2181.8,2641.5,3115.2,3310.0,2984.5,4373.9,3353.1,2866.2,2913.9
Q8WW33,17,GTSF1,3264.3,3136.6,3146.9,2730.6,2566.6,3452.6,3191.4,3303.2,2868.7
Q9Y5R8,8,TRAPPC1,873.4,822.5,878.5,817.1,863.3,746.6,815.4,817.2,834.2
P37275,8,ZEB1,1258.5,988.1,889.7,932.9,989.5,959.7,954.5,1017.2,925.2
Q13542,9,EIF4EBP2,1251.6,1494.7,1480.6,1485.4,1381.9,1551.1,1281.6,1582.0,1686.4
Q32M88,7,PGGHG,696.7,712.4,644.1,657.3,734.4,644.3,618.6,666.2,685.7
Q6WKZ4,10,RAB11FIP1,1215.2,1132.2,961.0,1107.8,1050.6,1170.3,1027.7,1116.6,1106.8
P61457,11,PCBD1,2818.4,2539.8,2525.7,2633.9,2448.8,2497.0,2464.1,2566.8,2723.8
Q86W42,5,THOC6,168.7,147.0,154.1,163.8,151.2,153.3,152.6,140.9,166.0
Q709C8,8,VPS13C,641.1,652.8,760.4,705.8,737.3,778.5,670.3,699.1,646.0
O75419,7,CDC45,518.1,523.5,538.2,580.7,520.1,542.2,500.1,408.9,528.2
Q96RN5,7,MED15,1090.9,1222.1,1263.7,1272.8,1340.1,1299.9,1346.2,1343.2,1282.8
P42226,7,STAT6,1026.1,733.5,714.1,792.9,736.0,736.4,687.1,732.8,760.4
Q9UHA4,7,LAMTOR3,3072.6,2807.8,2804.1,2676.3,2674.1,2516.4,2769.0,2840.7,2732.3
Q9UK41,6,VPS28,799.9,874.5,869.6,931.8,829.9,863.6,858.6,710.0,795.4
Q9Y6B6,11,SAR1B,299.6,293.4,463.0,346.9,347.7,323.3,334.8,328.9,326.9
Q9BVW5,12,TIPIN,2255.5,1762.9,1819.6,1839.1,1773.1,1823.5,1864.9,1958.5,1984.0
Q15057,6,ACAP2,763.1,573.4,444.7,591.9,510.6,505.7,451.9,488.8,546.2
O75410,7,TACC1,1077.9,949.4,943.8,960.4,962.4,958.5,900.8,978.8,974.8
Q92804,10,TAF15,347.3,422.6,373.8,353.0,382.6,393.8,362.4,357.4,370.3
Q9BZF3,10,OSBPL6,2041.8,909.0,652.6,787.9,812.4,952.4,690.3,754.3,1039.9
B1AK53,11,ESPN,1670.1,1257.2,1197.7,1207.0,1184.3,1352.0,1282.4,1213.3,1315.6
Q9Y2Q5,7,LAMTOR2,699.6,843.7,850.5,826.2,835.9,781.1,788.7,882.4,847.7
P14854,9,COX6B1,1013.4,846.4,874.1,939.0,824.3,968.7,858.4,855.2,825.2
Q96MH2,12,HEXIM2,950.2,822.4,807.1,801.8,800.0,884.6,849.6,886.9,875.9
O00506,6,STK25,263.9,255.5,256.7,270.2,238.3,273.5,263.9,236.5,264.1
Q9UKU7,7,ACAD8,1293.6,1246.8,1327.9,1309.8,1165.7,1274.0,1213.3,1229.4,1194.7
Q9NW68,5,BSDC1,637.3,564.6,552.0,567.8,543.9,591.1,574.9,565.4,574.2
Q9BQI3,9,EIF2AK1,1398.1,1105.3,1019.0,1040.3,1044.9,1059.1,1108.8,1106.0,1149.9
Q96RU2,5,USP28,506.3,556.4,565.7,643.3,547.0,575.9,572.0,520.9,563.1
Q9P000,7,COMMD9,749.5,757.5,763.8,764.1,696.8,952.3,813.8,848.6,820.1
Q9UQC2,7,GAB2,470.7,555.4,500.1,556.7,522.2,547.5,564.8,540.3,543.8
P35754,4,GLRX,860.6,886.6,890.9,841.5,897.4,897.6,944.1,932.7,967.5
Q9P0P0,11,RNF181,3097.4,2597.0,2541.8,2642.7,2461.8,2734.1,2719.1,2589.8,2784.8
Q9Y4C2,11,TCAF1,1108.4,1014.4,917.7,1054.3,941.0,890.3,896.3,775.4,902.1
Q16854,7,DGUOK,2863.6,2241.8,2111.1,2071.6,2201.3,2117.7,2277.2,2236.2,2201.8
O75607,4,NPM3,466.5,429.1,377.3,354.0,393.9,363.6,368.9,426.6,389.1
P82663,5,MRPS25,595.5,472.6,447.5,481.6,460.9,496.5,475.5,464.4,467.7
Q15788,9,NCOA1,1001.2,743.1,699.4,770.5,732.4,808.8,713.0,759.9,801.1
Q96G74,4,OTUD5,401.0,358.2,390.3,341.5,339.9,363.5,380.0,486.0,372.8
Q8N371,7,KDM8,2918.9,2648.4,2489.8,2566.0,2570.3,2605.5,2544.7,2568.8,2569.1
Q14653,8,IRF3,1745.1,1466.9,1431.4,1469.0,1471.9,1545.4,1507.2,1520.5,1654.6
P23434,6,GCSH,1748.0,2271.8,2355.3,2120.7,2258.3,2135.0,2346.4,2368.3,2259.4
Q9Y5L4,5,TIMM13,765.3,805.6,875.7,1005.7,833.1,842.4,818.9,872.5,919.9
A5YKK6,7,CNOT1,494.3,663.5,626.3,657.6,833.8,809.8,699.6,849.3,760.9
Q9Y6I3,4,EPN1,158.5,194.8,193.9,178.0,207.2,183.8,180.8,205.6,217.7
Q9UJW0,7,DCTN4,725.5,848.1,855.5,916.0,810.6,840.6,844.3,737.5,768.4
Q9BTV6,8,DPH7,1081.7,870.9,995.3,952.8,1005.8,1044.2,928.6,877.4,913.2
P51688,8,SGSH,805.9,590.8,595.2,571.8,628.5,616.7,617.3,616.6,655.5
Q7L576,7,CYFIP1,797.6,822.5,857.4,909.5,846.7,929.3,919.0,853.3,883.3
Q96I24,13,FUBP3,,,,,,,,,
P07311,11,ACYP1,2101.2,2549.9,2427.8,2255.2,2578.3,2429.1,2562.4,2628.7,2330.0
Q6DD88,8,ATL3,630.1,731.7,724.0,791.7,728.0,681.8,696.3,635.7,650.0
Q8N999,6,C12orf29,1919.1,2943.9,2696.9,2509.1,2591.2,2824.2,2826.0,2848.5,3076.7
P06400,7,RB1,1626.9,1244.3,1123.4,1211.3,1204.4,1155.7,1174.0,1064.5,1084.2
Q8IY47,8,KBTBD2,641.3,506.9,515.7,561.4,503.4,552.6,550.3,486.6,503.0
Q16600,11,ZNF239,1649.1,1322.1,1227.9,1181.1,1154.6,1257.6,1270.5,1327.3,1319.8
Q9NYJ1,8,COA4,204.9,265.0,280.9,256.3,255.5,279.3,252.9,309.7,276.3
Q9UJX3,8,ANAPC7,1042.0,1269.6,996.5,1093.4,1144.3,1104.0,1248.4,1010.6,1317.1
P47224,8,RABIF,1016.0,869.0,883.0,875.7,929.7,843.0,835.9,919.6,827.5
Q9HB90,9,RRAGC,693.9,472.2,461.7,430.1,435.9,444.4,477.5,461.7,390.3
Q6EEV6,9,SUMO4,421.1,443.2,409.1,430.2,416.9,459.2,396.4,435.1,516.3
O14772,6,FPGT,1340.1,1594.6,1130.0,1552.9,1225.5,1165.8,1199.0,1183.2,1160.9
Q16540,5,MRPL23,700.1,699.7,693.7,749.3,700.5,721.6,730.5,679.4,710.3
Q9ULT8,5,HECTD1,243.1,159.7,134.5,197.0,151.3,161.1,154.1,119.6,170.4
Q86Y82,10,STX12,2034.5,1683.1,1649.7,1695.1,1723.7,1813.0,1691.0,1736.2,1691.1
O75531,5,BANF1,682.5,904.1,895.4,973.6,820.5,956.5,966.1,933.2,873.5
Q8IWB7,6,WDFY1,399.4,535.0,531.4,557.0,517.3,554.4,587.8,581.4,560.7
Q96MX6,7,WDR92,645.2,562.3,550.6,613.6,533.4,572.8,541.1,518.4,600.8
Q9NNW5,7,WDR6,985.7,644.8,630.2,630.1,566.2,598.0,627.8,580.4,622.7
P62854,11,RPS26,2111.1,1947.9,1777.2,1959.7,1733.2,1863.2,1829.1,1804.2,1852.2
O00399,5,DCTN6,1110.1,1442.1,1359.8,1308.8,1313.0,1448.2,1329.4,1429.0,1518.8
O60343,6,TBC1D4,287.1,248.8,239.3,282.4,244.1,279.8,281.9,232.2,263.9
Q6N063,12,OGFOD2,2078.7,2153.6,2057.3,2195.0,2087.0,2266.6,2304.9,2393.8,2246.9
Q8NFY9,11,KBTBD8,1010.3,1085.3,977.4,1081.4,886.6,1011.8,973.6,857.2,999.9
Q9BQI0,9,AIF1L,3253.0,3450.9,3323.6,3163.5,3378.3,2955.0,3460.9,3535.3,3629.3
P07902,7,GALT,518.0,468.4,430.5,465.9,525.7,456.3,550.2,496.8,421.9
Q9NWU5,8,MRPL22,1238.7,1051.0,989.2,1146.6,981.6,985.1,984.4,877.9,1069.3
Q9BV38,7,WDR18,879.7,734.1,723.0,766.9,769.7,746.1,734.7,697.3,741.0
Q9HD42,14,CHMP1A,5052.3,5011.4,4747.3,5071.0,4471.0,5119.1,4902.9,5150.7,5057.2
P78318,9,IGBP1,617.3,643.0,634.4,616.3,670.6,637.5,637.6,680.9,609.8
P53990,11,IST1,1489.8,1558.3,1541.8,1680.7,1496.4,1632.8,1590.7,1519.0,1635.0
Q92882,8,OSTF1,918.9,972.5,886.9,940.6,906.0,961.3,940.7,899.8,954.4
O95620,6,DUS4L,923.3,743.5,716.6,754.7,749.7,815.8,750.3,757.6,745.1
O94903,13,PLPBP,1744.0,1628.8,1497.7,1657.3,1588.9,1628.6,1587.9,1345.2,1532.9
P17542,6,TAL1,536.3,386.5,353.6,415.9,344.2,423.3,385.7,419.0,438.5
P05114,8,HMGN1,1198.7,1649.1,1576.1,1351.9,1521.6,1491.1,1618.3,1737.1,1582.1
Q16695,21,H3-4,1082.9,802.5,729.8,713.1,716.2,920.0,793.0,813.8,881.7
Q9UKV8,8,AGO2,668.0,574.6,587.5,578.7,622.7,739.8,614.3,603.9,649.9
Q15404,11,RSU1,2758.4,2310.7,2198.1,2328.7,2236.0,2579.0,2260.9,2390.9,2316.9
Q4G176,8,ACSF3,657.0,557.4,552.7,609.8,576.3,608.0,575.1,360.8,548.7
Q13151,6,HNRNPA0,83.8,66.3,56.0,74.7,65.7,69.9,73.5,6.3,64.1
Q6PCB5,9,RSBN1L,1723.1,1559.6,1483.5,1608.9,1381.7,1595.9,1550.0,1685.6,1693.9
O75475,14,PSIP1,639.4,790.5,810.1,777.8,732.9,827.4,832.0,774.3,778.4
Q9HBH1,7,PDF,1398.8,984.5,1017.5,1078.2,1086.0,1074.4,1071.6,1119.9,1211.1
P23258,11,TUBG1,1341.7,1067.3,1039.9,1074.3,1015.1,1051.5,975.0,1009.5,1037.5
O77932,7,DXO,1091.3,1509.0,1517.0,1300.4,1543.9,1454.0,1507.3,1490.5,1471.6
P49770,8,EIF2B2,1118.9,1088.0,1107.3,1118.4,1136.9,1047.0,957.2,902.4,992.5
Q9H871,6,RMND5A,1293.3,1248.8,1203.4,1329.8,1187.1,1282.0,1232.1,1197.3,1262.1
Q9H3R5,6,CENPH,912.9,946.8,940.7,942.0,909.8,935.3,958.1,863.2,924.2
Q9BUE0,9,MED18,1697.6,1650.3,1593.2,1605.5,1603.0,1598.6,1663.0,1909.7,1659.5
Q96PU8,5,QKI,657.3,526.8,534.8,560.6,489.6,513.5,531.6,473.9,519.8
Q5VU43,5,PDE4DIP,518.3,462.0,485.8,496.6,473.5,452.8,441.9,498.6,451.9
P61916,12,NPC2,3661.4,2901.2,2907.5,2823.4,2545.7,2920.8,3255.0,3814.9,3669.2
Q9BRJ2,12,MRPL45,3698.3,2760.4,2594.8,2852.9,2515.7,2682.8,2640.7,2283.0,2744.3
Q8N3X1,5,FNBP4,416.2,372.5,353.4,379.2,354.5,407.2,368.8,406.1,415.6
Q13137,8,CALCOCO2,1443.4,1457.5,1316.3,1329.2,1311.1,1389.3,1421.6,1503.7,1446.6
Q9NU19,7,TBC1D22B,760.7,680.5,646.3,733.2,678.2,672.9,731.7,693.8,734.1
O75683,7,SURF6,1469.4,1275.2,1282.3,1193.8,1251.0,1218.6,1243.2,1223.7,1282.7
Q96R06,9,SPAG5,209.7,178.3,170.9,172.1,175.3,192.4,161.0,118.4,200.4
Q9H7E9,7,C8orf33,1157.0,1065.2,947.7,1043.2,950.2,1035.2,959.0,1166.4,1095.2
Q13501,6,SQSTM1,314.0,313.7,316.5,343.4,300.6,326.9,322.0,287.9,303.9
A2RTX5,12,TARS3,133.2,65.1,54.9,62.8,69.4,70.9,59.9,63.9,69.9
Q9NRX1,9,PNO1,2562.7,1910.6,1869.1,2088.3,1697.6,1926.5,1931.2,1690.1,1894.4
Q9UNX3,15,RPL26L1,375.8,482.9,438.1,544.2,398.8,428.5,409.1,420.0,527.5
Q9Y6W5,7,WASF2,1350.9,1008.5,926.9,1019.3,957.0,1009.0,954.1,984.1,1056.0
Q9Y3C1,12,NOP16,2142.0,1985.9,2045.1,2010.0,1870.2,2032.4,2049.0,1901.9,1926.6
Q0VDF9,8,HSPA14,565.2,574.5,567.7,599.9,575.2,576.8,593.6,415.2,579.8
Q9Y3U8,10,RPL36,3179.8,3102.5,3000.5,3224.2,2938.6,2455.9,2721.3,2686.2,2829.2
O60306,7,AQR,636.3,298.4,273.2,331.8,308.1,288.7,302.6,268.9,345.6
Q13489,11,BIRC3,,,,,,,,,
Q9Y6D6,8,ARFGEF1,688.2,729.4,756.4,749.5,740.1,687.9,664.2,767.5,750.4
Q9H4B0,10,OSGEPL1,1034.1,901.5,878.3,880.4,927.1,944.0,1011.9,926.9,883.1
Q9UPY8,9,MAPRE3,873.3,532.4,515.2,546.9,675.0,528.5,475.9,409.6,537.2
Q9H0P0,6,NT5C3A,788.8,754.2,833.7,813.6,984.4,744.2,819.4,850.8,729.3
Q9Y6W3,4,CAPN7,185.4,164.3,178.5,173.7,188.5,197.1,170.3,145.5,191.5
Q9H446,7,RWDD1,1546.7,2187.9,2151.5,2042.8,2180.5,2088.1,2069.1,2274.5,1937.7
Q96A00,7,PPP1R14A,4252.9,3383.1,3331.3,3607.2,3181.6,4524.5,3572.6,3318.7,3327.6
O75935,11,DCTN3,2334.8,2398.7,2371.0,2663.6,2277.3,2714.0,2383.2,2116.5,2430.7
Q9BRQ8,6,AIFM2,766.5,677.7,733.0,867.5,788.1,708.9,777.0,713.9,681.0
Q6NYC8,6,PPP1R18,1581.4,936.5,938.5,903.3,968.0,938.3,978.3,1035.3,999.6
Q9Y448,7,KNSTRN,1818.6,1370.6,1313.3,1354.2,1261.8,1301.8,1313.0,1226.8,1380.4
Q96B36,9,AKT1S1,1040.9,1019.0,1030.3,1043.1,926.9,1026.7,991.4,1023.5,935.7
Q9Y2A7,7,NCKAP1,336.7,244.0,242.1,259.0,259.0,247.4,245.5,191.4,248.3
Q9UJY4,5,GGA2,409.0,369.1,355.6,381.5,334.5,362.0,377.0,293.1,346.2
P47985,7,UQCRFS1,2055.0,2021.7,1972.7,1974.0,1912.3,2064.5,2049.6,1993.3,2087.7
O75113,8,N4BP1,1054.6,1180.9,1071.1,1185.4,1145.2,1176.0,1150.6,1066.3,1185.1
O00746,5,NME4,885.3,574.6,539.7,517.8,548.4,527.4,542.0,536.0,528.1
Q6ICL3,13,TANGO2,5230.1,4100.0,3844.7,3705.8,3871.4,3753.6,3959.3,3999.0,4109.2
P49207,18,RPL34,4409.9,5024.2,4556.7,5213.8,4235.9,3768.9,3982.5,3805.2,4266.3
A6NHX0,5,CASTOR2,1353.1,1003.0,1040.0,992.2,1024.1,962.3,996.4,989.4,981.5
Q9UQN3,9,CHMP2B,1393.4,1347.9,1308.3,1339.8,1262.1,1334.9,1248.7,1548.3,1646.9
Q01804,7,OTUD4,232.5,153.6,137.8,150.1,125.4,161.8,174.1,181.4,183.6
P55854,12,SUMO3,2922.3,2914.1,3069.5,2943.6,2837.9,2985.1,2992.5,3072.3,2981.0
Q8IV50,9,LYSMD2,2357.0,1959.7,2002.3,1935.0,1721.7,2117.4,2157.0,2149.4,1799.6
P10586,7,PTPRF,1505.4,1438.5,1403.0,1491.3,1524.9,1443.9,1445.4,1510.5,1457.3
P51784,9,USP11,561.1,426.8,460.6,473.7,463.2,536.3,448.4,400.3,442.5
O14777,6,NDC80,582.8,546.0,584.4,676.8,500.0,717.6,465.6,434.2,643.0
Q5JPH6,6,EARS2,297.8,267.8,239.3,270.4,235.5,260.4,266.4,126.5,246.0
P78406,7,RAE1,1160.9,1101.0,1077.4,1176.1,1059.9,1219.2,1110.0,997.3,1121.0
P54619,6,PRKAG1,800.8,753.7,645.4,862.3,760.7,593.7,641.9,685.7,743.5
Q8NE71,4,ABCF1,369.3,543.7,521.3,509.1,530.0,484.8,565.8,541.7,520.1
P22670,8,RFX1,833.8,834.7,828.8,771.0,866.6,761.8,852.8,843.6,819.1
Q14331,7,FRG1,1381.9,1361.7,1311.6,1394.9,1281.4,1352.3,1409.0,1412.0,1415.6
Q14202,10,ZMYM3,1732.2,1370.1,1304.6,1264.9,1234.7,1412.3,1349.0,1351.1,1306.0
O15084,7,ANKRD28,599.9,653.5,676.5,639.8,625.0,641.5,643.9,674.4,590.7
Q9NRX2,11,MRPL17,1628.5,1456.0,1369.4,1570.3,1304.7,1461.0,1377.9,1204.7,1412.3
