,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,Olaparib,Bafetinib,SCIO-469,OTS964,SL-327,Abemaciclib,CCT137690,Belumosudil,Parthenolide
1476,P82675,MRPS5,0.0,0.0,0.0,0.05741770922276022,0.0,0.0,0.0,0.0,0.0,0.0,0.04805552080646021,0.0,0.0,0.0,0.0
1477,Q12792,TWF1,0.0,0.0,0.0,0.038220474709598724,0.08955896179481447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,Q14CX7,NAA25,0.0007078268104673273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110186815683705,0.0
1479,A6NHL2,TUBAL3,0.0,0.2514683477447906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011799256737601328,0.0
1480,Q9BVS4,RIOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02000460122054571,0.0,0.0,0.0,0.0,0.03564757897304651,0.0
1481,Q9NRD1,FBXO6,0.0,0.01878283310553164,0.0,0.0,0.0,0.0,0.0,0.0,0.00882054065711697,0.0,0.0,0.0,0.0,0.0,0.0
1482,Q13490,BIRC2,0.0,0.0,0.08093382841588893,0.0,0.06257360710858308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,Q9BRX5,GINS3,0.0,0.0,0.0,0.0,0.0209235821121104,0.0,0.0,0.0,0.007083247087438092,0.0,0.0,0.0,0.0,0.0,0.0
1484,Q9UEE9,CFDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005677602828528808,0.0,0.0,0.0,0.0,0.0,0.0,0.02479899091533996
1485,O75179,ANKRD17,0.0,0.012107704182580448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009231885295177822,0.0
1486,Q9NQT4,EXOSC5,0.0,0.0,0.06940431880556892,0.0,0.030230567302015465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,Q6PCE3,PGM2L1,0.0,0.04037202158527073,0.003165369648354871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,Q9BZQ8,NIBAN1,0.0,0.0,0.0,0.04602635842254861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05093564019846332,0.0
1489,Q13868,EXOSC2,0.0,0.0,0.0,0.0,0.0,0.027360600560176564,0.0,0.01167333372581167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,O43719,HTATSF1,0.0,0.0,0.022673629511850264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08184780900323177,0.0,0.0,0.0,0.0
1491,Q9Y5P6,GMPPB,0.0,0.0,0.025104508431568855,0.0,0.0,0.0,0.0,0.0,0.004259945904297572,0.0,0.0,0.0,0.0,0.0,0.0
1492,Q9UHW5,GPN3,0.0,0.002577646005143542,0.0,0.0,0.0,0.0,0.0,0.0,0.002730397952518838,0.0,0.0,0.0,0.0,0.0,0.0
1493,Q6P2E9,EDC4,0.0,0.0,0.0,0.0,0.0008005950525363514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012486607012518025,0.0
1494,Q9HD40,SEPSECS,0.0,0.030964762434701934,0.008518876880015236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,Q9UJ41,RABGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03933107583182345,0.06210426359846628,0.0,0.0,0.0
1496,P50897,PPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10361454392348025,0.0,0.0,0.0,0.0,0.0,0.08894072086400352,0.0
1497,O75157,TSC22D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370935177643429,0.0,0.0,0.05546291766571111
1498,Q8TEA1,NSUN6,0.0,0.0,0.0,0.07230940665292836,0.0,0.0,0.0,0.0,0.0,0.0,0.0004461683752479684,0.0,0.0,0.0,0.0
1499,Q499Z4,ZNF672,0.0,0.08865937972650469,0.0019141843882526655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,Q9H299,SH3BGRL3,0.0,0.01923945840181268,0.0,0.0,0.0,0.0,0.0,0.0,0.03981630450428168,0.0,0.0,0.0,0.0,0.0,0.0
1501,P46782,RPS5,0.0,0.0,0.0,0.0,0.02952000247414866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048584142398305344,0.0
1502,Q9NSI2,FAM207A,0.0,0.0,0.00967051278858367,0.0,0.013207694112232764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,P54803,GALC,0.0,0.05568591559560663,0.0,0.0,0.0,0.0,0.0,0.0,0.0037878124659547277,0.0,0.0,0.0,0.0,0.0,0.0
1504,A6NED2,RCCD1,0.0,0.0,0.011848595015926864,0.0,0.010601541225367526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Q15185,PTGES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009709155819333879,0.0,0.0,0.0,0.0,0.03927222320645139,0.0
1506,Q9NTM9,CUTC,0.0,0.01985214357401646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021197874287184518,0.0
1507,Q06187,BTK,0.0,0.05943814994562792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041336014953369096,0.0
1508,Q9Y5K8,ATP6V1D,0.0,0.0005360409220507012,0.07409891622926729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,Q14019,COTL1,0.0,0.0,0.0,0.0,0.012302641315849374,0.0,0.0,0.0,0.0,0.0,0.0,0.026316286359808132,0.0,0.0,0.0
1510,P49902,NT5C2,0.0,0.0,0.013565509887842886,0.0,0.0,0.0,0.0,0.0,0.0047659466230903225,0.0,0.0,0.0,0.0,0.0,0.0
1511,Q5VW32,BROX,0.06349769069831081,0.0,0.0,0.0,0.0,0.0,0.0,0.03283699244199545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,P78540,ARG2,0.0,0.0,0.06513269092818245,0.0,0.00521644647468353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,P63220,RPS21,0.03308232194790925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00927969682080746,0.0,0.0,0.0,0.0,0.0,0.0
1514,Q9NX58,LYAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006628746295212628,0.03358985460429777,0.0,0.0,0.0
1515,Q96DV4,MRPL38,0.0,0.0,0.0,0.0,0.02529207183810623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05993350984705374,0.0
1516,P60953,CDC42,0.0,0.0,0.0,0.0031460287033087115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004561729028759733,0.0,0.0,0.0
1517,O60825,PFKFB2,0.0,0.037478109734263576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015582695656135459,0.0
1518,Q05048,CSTF1,0.0,0.004780990173574973,0.0,0.0,0.01429079957982999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,Q9ULC4,MCTS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018152061522090528,0.0,0.0,0.025733849323962422,0.0
1520,Q15428,SF3A2,0.0,0.0,0.0,0.05018803916670779,0.028335439998807395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,Q99584,S100A13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048640449636635844,0.0655115786671029,0.0,0.0,0.0,0.0
1522,Q9NQC3,RTN4,0.0,0.0,0.0,0.0,0.0,0.044891513196620644,0.0,0.0,0.1327384060700369,0.0,0.0,0.0,0.0,0.0,0.0
1523,Q86U90,YRDC,0.0,0.0,0.08710718353178819,0.0,0.01886437250946555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Q9NUJ1,ABHD10,0.0,0.0,0.0,0.0,0.0,0.031008021359531193,0.0,0.0,0.0,0.0019809169305434506,0.0,0.0,0.0,0.0,0.0
1525,P36404,ARL2,0.0,0.0,0.0,0.0,0.0,0.0,0.006433303518690599,0.0,0.0,0.029288272111691965,0.0,0.0,0.0,0.0,0.0
1526,Q9UII2,ATP5IF1,0.0,0.0,0.0,0.0,0.002903139400301945,0.0,0.0,0.009118230452304636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Q14651,PLS1,0.0,0.10046641041674456,0.0,0.011387875151157635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,Q9UNW1,MINPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00466505059457412,0.0,0.0,0.014599405423722261
1529,Q9H6F5,CCDC86,0.0,0.0,0.0,0.008385266021537219,0.0,0.0,0.0,0.0,0.0,0.0,0.04730644080414854,0.0,0.0,0.0,0.0
1530,Q53H96,PYCR3,0.0,0.0,0.018839337228035186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010916745632936794,0.0
1531,Q9NWX6,THG1L,0.0,0.0,0.03622620161039786,0.0,0.0,0.0,0.0,0.0,0.004436813837447123,0.0,0.0,0.0,0.0,0.0,0.0
1532,Q96IJ6,GMPPA,0.0,0.029995961791479626,0.0,0.0,0.0,0.0,0.0,0.0,0.022655892138510082,0.0,0.0,0.0,0.0,0.0,0.0
1533,P26885,FKBP2,0.0,0.0,0.0,0.0,0.049263420506573924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04011770950224778,0.0,0.0
1534,O15305,PMM2,0.0,0.0,0.06620805401014747,0.0,0.030895236869652825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Q6Y7W6,GIGYF2,0.0,0.0,0.0,0.0023118020422217417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007443031810827716,0.0,0.0,0.0
1536,Q9BRT9,GINS4,0.0,0.0,0.0018770408399967457,0.0,0.0,0.0,0.0,0.0,0.04540928081886355,0.0,0.0,0.0,0.0,0.0,0.0
1537,Q07020,RPL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020135408961965686,0.0,0.0,0.0,0.0,0.11948284685302732,0.0
1538,Q969U7,PSMG2,0.0,0.0,9.790989424260377e-05,0.0,0.0,0.0,0.0,0.0,0.03210376357516063,0.0,0.0,0.0,0.0,0.0,0.0
1539,Q7L5Y1,ENOSF1,0.0,0.0,0.045470537998679665,0.0,0.0,0.0,0.0,0.0,0.05712387690162287,0.0,0.0,0.0,0.0,0.0,0.0
1540,O00442,RTCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11123249801177806,0.018574304846522234,0.0
1541,Q0VDG4,SCRN3,0.0,0.008398624075749823,0.006156642089767302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,O94763,URI1,0.0,0.0,0.0,0.022358280627856972,0.0,0.003293393513388341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,Q9NWU1,OXSM,0.0,0.0,0.03427713895558886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013827229463102804,0.0,0.0,0.0,0.0
1544,Q9Y3D9,MRPS23,0.0,0.0,0.0,0.0,0.10893881478388845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724363507228384,0.0
1545,O00303,EIF3F,0.023014048698959743,0.0,0.0,0.0,0.0,0.0,0.0052238383681741975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,O95749,GGPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015389438589820453,0.0025469470318831844,0.0,0.0,0.0
1547,Q9UNF1,MAGED2,0.0,0.0,0.0,0.00596237010200368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017828608926896642,0.0
1548,Q9P2R7,SUCLA2,0.0,0.0,0.0,0.0,0.0008645350764445725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06450660659224484,0.0
1549,Q9H3P7,ACBD3,0.033332254426573955,0.0,0.0,0.0,0.0,0.0,0.0,0.00454315280257789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,Q9UKG1,APPL1,0.0,0.0,0.0,0.0,0.01770449539218722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03220233871531442,0.0
1551,Q9UMS0,NFU1,0.0,0.0,0.041853210910659785,0.0,0.0,0.0,0.0,0.0,0.03681922597343848,0.0,0.0,0.0,0.0,0.0,0.0
1552,Q9Y6E2,BZW2,0.0,0.0,0.0,0.0,0.0013732663433003727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050272404612092,0.0
1553,Q15642,TRIP10,0.0,0.0,0.0,0.10284019717527917,0.14537773009411117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,Q5GLZ8,HERC4,0.04238745289195299,0.0,0.0,0.0,0.0,0.00969995020338155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,Q8IWZ3,ANKHD1,0.0,0.022660840963554925,0.0,0.026762477781159207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,Q13136,PPFIA1,0.0,0.022610323044376664,0.0,0.0,0.020341171481459037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,Q8IVM0,CCDC50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055265078471151384,0.0,0.0,0.0,0.0035955146288211494
1558,Q49AR2,C5orf22,0.0,0.0,0.0,0.0,0.0,0.03939512957082007,0.05804097916381934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,Q9NTJ4,MAN2C1,0.0,0.007072689964479406,0.0021496246772464978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,Q9UNF0,PACSIN2,0.009734260769683204,0.017272974162055428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,Q9H7Z7,PTGES2,0.0,0.0,0.0,0.0020187040047465743,0.07867039053627246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,Q9NV06,DCAF13,0.0,0.00714995884769604,0.03767308608021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,P20700,LMNB1,0.0,0.0,0.0,0.0,0.0,0.01137322666476008,0.0,0.0,0.0,0.0,0.0,0.027943141590986938,0.0,0.0,0.0
1564,Q9UPN6,SCAF8,0.0,0.005943798544879031,0.0042400201820248715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,Q8WZA9,IRGQ,0.0,0.009646423429057199,0.03257911707766443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,Q13043,STK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106316786817595,0.0,0.0,0.0,0.0,0.029465862685363907
1567,P48200,IREB2,0.0,0.04079688938678068,0.0,0.0,0.12613863495727182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,Q96EK6,GNPNAT1,0.0,0.0,0.04143034196079538,0.0,0.0,0.0,0.0,0.0,0.006661289665936546,0.0,0.0,0.0,0.0,0.0,0.0
1569,Q00013,MPP1,0.0,0.0,0.0,0.0,0.009446871609814611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057861048335243664,0.0
1570,P63000,RAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015974815675660878,0.0,0.0,0.0,0.0,0.027468957637049,0.0,0.0
1571,Q9BRV8,SIKE1,0.0,0.028410066758641002,0.0188757507818958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Q9BTY2,FUCA2,0.0,0.02994405380124067,0.0,0.0,0.0,0.0,0.0,0.0,0.06594504344656811,0.0,0.0,0.0,0.0,0.0,0.0
1573,Q14978,NOLC1,0.0,0.0,0.0149513066269093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05458724215528317,0.0,0.0,0.0,0.0
1574,Q15286,RAB35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017143684248079445,0.0,0.03201130557236543,0.0,0.0,0.0
1575,Q9Y3S1,WNK2,0.0,0.026163848870265693,0.0,0.07860041243747903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,Q86WB0,ZC3HC1,0.0,0.0,0.0,0.06902253880628836,0.0,0.0,0.0,0.02837236124043936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,O75155,CAND2,0.0,0.027656396628390152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020550342054511624,0.0
1578,Q9BYD3,MRPL4,0.027099403066963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328030596412065,0.0,0.0,0.0,0.0,0.0,0.0
1579,Q01082,SPTBN1,0.0,0.035535174173673426,0.0,0.0,0.006207756511540933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,Q9UI10,EIF2B4,0.0,0.0031176655071332173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07158444556393674,0.0
1581,Q9BQ87,TBL1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666487950017503,0.0,0.0,0.0,0.0,0.01696685129334053
1582,Q9H6T3,RPAP3,0.0,0.0,0.0,0.12471202871111833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012384649637341875,0.0
1583,P61313,RPL15,0.0,0.0,0.0,0.0,0.0,0.027699402423373827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06491891049501204,0.0
1584,P40429,RPL13A,0.0,0.0,0.0,0.019854742204720784,0.0,0.06579525457220027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,Q9Y5S9,RBM8A,0.0,0.015330706415973248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028634582026977128,0.0
1586,O43583,DENR,0.0,0.0,0.0,0.0,0.049974266318331975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02831287282908452,0.0
1587,Q9UNQ2,DIMT1,0.0,0.05608948708002211,0.0,0.0,0.007786442162980857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,Q5QP82,DCAF10,0.0,0.08532284204577996,0.0,0.0,0.06522902214907696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,A4D126,CRPPA,0.0,0.0,0.03080524293324903,0.0,0.0,0.0,0.0,0.0,0.03146333377793424,0.0,0.0,0.0,0.0,0.0,0.0
1590,Q9H832,UBE2Z,0.0,0.015891644525614514,0.021804137432718813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,Q8TBZ6,TRMT10A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008989226280618854,0.0,0.0,0.012867499867702529,0.0,0.0
1592,Q8TB03,CXorf38,0.0,0.0,0.05231169575960055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07778461981754357,0.0,0.0,0.0
1593,O94829,IPO13,0.0,0.020064811025869746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018277311980160471,0.0
1594,P07108,DBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104213611872411,0.10033949407194956,0.0,0.0,0.0,0.0,0.0
1595,Q9ULZ3,PYCARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050872069742344685,0.005920532301247181,0.0,0.0,0.0,0.0,0.0
1596,P62280,RPS11,0.0,0.0,0.0,0.057147567901139965,0.0,0.0262888297570953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,Q8IUI8,CRLF3,0.0,0.0,0.0,0.010600583494075881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004086949450349604,0.0
1598,Q13155,AIMP2,0.0,0.0,0.0,0.04130695763573657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510112466178985,0.0
1599,Q16644,MAPKAPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051023529155378514,0.09368847000305731,0.0,0.0,0.0,0.0,0.0,0.0
1600,Q86W50,METTL16,0.0,0.010070694350791724,0.01297350950707971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Q15102,PAFAH1B3,0.0,0.0,0.0,0.0,0.09362269141839094,0.0,0.0,0.0,0.021958124689493118,0.0,0.0,0.0,0.0,0.0,0.0
1602,P60981,DSTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012353534471712505,0.0,0.01655789886159165,0.0,0.0,0.0
1603,Q70J99,UNC13D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13524941198444695,0.0,0.0,0.0,0.0,0.266365600175242,0.0
1604,Q9H074,PAIP1,0.0,0.0,0.04263732816335551,0.0,0.0,0.0,0.0,0.0,0.022039088212926695,0.0,0.0,0.0,0.0,0.0,0.0
1605,Q86X76,NIT1,0.0,0.0,0.06892434668673363,0.0,0.0,0.0,0.0,0.0,0.036752586865654885,0.0,0.0,0.0,0.0,0.0,0.0
1606,P0CAP2,POLR2M,0.0,0.0,0.0,0.06405873984832379,0.0,0.0,0.0,0.0,0.0,0.0,0.0027538187253449446,0.0,0.0,0.0,0.0
1607,Q7L273,KCTD9,0.0,0.0,0.06630198372191438,0.0,0.0,0.0,0.0,0.0,0.023226576268926945,0.0,0.0,0.0,0.0,0.0,0.0
1608,P99999,CYCS,0.0,0.0,0.0,0.0,0.0,0.0,0.02241918979565711,0.0,0.02879900837004102,0.0,0.0,0.0,0.0,0.0,0.0
1609,Q8N4P3,HDDC3,0.0,0.0,0.0,0.07197110662080222,0.0,0.0,0.0,0.0,0.0,0.0,0.008931249736532735,0.0,0.0,0.0,0.0
1610,Q9Y6K9,IKBKG,0.0,0.042461470673002724,0.0,0.03898110976951048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,P04632,CAPNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06441639866666979,0.0,0.0,0.0,0.0,0.04409957252638959
1612,Q9UMX5,NENF,0.0,0.004562839267720015,0.0,0.0,0.0,0.0,0.0,0.0,0.027416949045607663,0.0,0.0,0.0,0.0,0.0,0.0
1613,O43598,DNPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061280261652848535,0.007175097596014365,0.0,0.0,0.0,0.0,0.0
1614,O14950,MYL12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339486140817569,0.0,0.0,0.029281327203863637,0.0,0.0,0.0
1615,Q16773,KYAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023030549974404565,0.02190751219029149,0.0,0.0,0.0,0.0,0.0
1616,Q9NRY5,FAM114A2,0.0,0.05100389620512021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004456998680667129,0.0,0.0,0.0,0.0,0.0
1617,Q8WVY7,UBLCP1,0.00614591586233371,0.0,0.0,0.0,0.0,0.004519842840444127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,Q9UHP3,USP25,0.0,0.0,0.0,0.09009792811981693,0.0,0.0,0.0,0.0,0.0,0.0,0.026472837003533627,0.0,0.0,0.0,0.0
1619,P61081,UBE2M,0.0,0.0,0.0,0.0,0.014327480526021293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01236971478259153,0.0
1620,Q12974,PTP4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07185829020893637,0.06437723768802911,0.0,0.0,0.0,0.0,0.0
1621,P51991,HNRNPA3,0.028570682749269223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023228450003667918,0.0,0.0,0.0,0.0
1622,O60566,BUB1B,0.0,0.0,0.0,0.0,0.01744542221094037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03102520144830346,0.0
1623,O95747,OXSR1,0.0,0.0,0.0,0.015247409840021712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008067779544561615,0.0,0.0
1624,P48426,PIP4K2A,0.3085041555878876,0.0,0.06793360331514733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,P0DSO3,GAGE4,0.0,0.007209483522796214,0.1971898110398496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,O15347,HMGB3,0.0,0.0,0.0,0.0,0.0,0.00422692943933245,0.0,0.0,0.0,0.026874931541195697,0.0,0.0,0.0,0.0,0.0
1627,P19404,NDUFV2,0.0,0.0,0.0,0.030571240979924044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022687819747123413
1628,P51553,IDH3G,0.0,0.0,0.0,0.004796990377332519,0.0,0.012684879549029492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,Q96DE0,NUDT16,0.0,0.0,0.0014671692234793365,0.0,0.02127827267702321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,Q9BUP0,EFHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04681118334304764,0.0,0.0,0.0,0.0,0.016504591915208842
1631,P78347,GTF2I,0.0,0.0777600865387664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005781806197624528,0.0
1632,Q96BJ3,AIDA,0.0,0.0,0.060963256294010636,0.0,0.047913481703466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,Q9NQP4,PFDN4,0.0,0.0,0.0,0.0,0.0,0.0,0.03236916520977966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003654766529221422
1634,P30711,GSTT1,0.0,0.0,0.011249326232150832,0.0,0.0,0.0,0.0,0.0,0.008293614615630331,0.0,0.0,0.0,0.0,0.0,0.0
1635,P07910,HNRNPC,0.07569234075206469,0.0,0.0,0.021270174545706462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Q92747,ARPC1A,0.0,0.007927498094803868,0.0,0.0,0.029643155463650487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,O60678,PRMT3,0.01874109818337607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02491469502496855,0.0
